"","location","scale","skewness","shape"
"T+356",0.000181526144796039,0.000599725545185132,0.998965175844716,9.96690893771222
"T+357",0.000659005470759166,0.000580876068585774,0.995059736035866,8.81074919641358
"T+358",-0.000728347996163137,0.000618897089926072,1.00627242853066,8.49437667236917
"T+359",0.00198535830379903,0.000938691966695099,1.00334777306182,10.9512824863385
"T+360",-9.83050390703628e-06,0.00137073371795916,0.994759914521259,13.7181390297449
"T+361",0.000195467921615781,0.000876645988664825,0.993155136061736,12.3307403719954
"T+362",0.000268704289668024,0.000695372959309579,0.995272446965002,10.9026699747217
"T+363",0.000256001862977972,0.000619127581471028,0.9976949510601,9.5620301475008
"T+364",0.000270658749814346,0.000584173697327376,0.998743938994046,8.35040736903593
"T+365",9.7484323150629e-05,0.00056835927612514,1.00123208917977,7.32003783490227
"T+366",0.00107632434179278,0.00058025471463687,0.993235480843151,6.70386372106434
"T+367",-0.00177668423282915,0.000896753152977902,0.996947688543107,8.46525537278184
"T+368",0.000416073517340268,0.00153527622941372,1.01357673637943,10.1561992551371
"T+369",0.000300182655845208,0.000925492448915361,1.0110627912501,8.93491234460427
"T+370",0.00012390023537742,0.00071767572866196,1.00936910985459,7.84132370752809
"T+371",0.000410474975795636,0.000631409675267599,1.00234106848313,6.91746950719296
"T+372",-8.72658314176587e-05,0.000597368316941805,1.00636809687029,6.22687033006676
"T+373",0.00120807327598891,0.000612435192504467,0.994450862602382,5.93804537268862
"T+374",-0.00164408375994002,0.00104398421831518,0.991083746391098,7.34742910714551
"T+375",0.000145569842325988,0.00133326413629545,0.999005106284936,9.61872779328829
"T+376",0.000249144494523979,0.000858497060006468,0.997643099986496,8.41400191254196
"T+377",0.00014148178123153,0.000688941912472931,1.00056392142769,7.37299322430284
"T+378",-1.77379056514978e-05,0.000617483018942756,1.00251917476371,6.52404689551639
"T+379",0.000869839683281242,0.000602422498893529,0.994068218881539,6.02160742289501
"T+380",-0.00121961077327842,0.000704707891239215,1.0063404676267,6.3655739476279
"T+381",0.00136421155028561,0.00127683219283966,1.01674426910514,7.70969608887195
"T+382",0.000477953466344172,0.00098556239094245,1.01904859838379,7.95567797082058
"T+383",3.19973032212771e-06,0.000760040869670268,1.01767567141595,7.19502716747687
"T+384",0.0006992632890037,0.000666690743064034,1.00320652184157,6.56760487571099
"T+385",-0.000894840788315378,0.000699531859960603,1.01189180484228,6.66055926990455
"T+386",0.00158383473249012,0.00103180918181295,1.00814225453035,8.50672463716356
"T+387",7.4498646736768e-05,0.00108801175149795,1.0090581683823,10.4198668982867
"T+388",0.000206505255826936,0.000775520484739727,1.00332347577316,9.13630521208984
"T+389",0.000358063107827255,0.000654607746902592,1.00019328220943,7.98910859572884
"T+390",0.00163934329623046,0.000658359978188413,0.990805485946677,7.71707407068229
"T+391",-0.00114337998057636,0.0012643329968332,0.981329822493378,9.46552501613988
"T+392",-1.27931836933256e-05,0.00108639116010544,0.981746310382805,10.698427649704
"T+393",0.000111942959414306,0.000775228966808875,0.98773686473586,9.3878551931728
"T+394",0.000215423483393614,0.000654108443734383,0.991881298115059,8.20145001876887
"T+395",-9.15166722559079e-05,0.00060380598867354,0.998895562494269,7.2289251405894
"T+396",0.000874580333943504,0.000599715454208606,0.991677310162051,6.64258194423938
"T+397",-0.00155894416932164,0.000785971380445981,1.00185881676519,7.73216424767627
"T+398",0.000872335201713714,0.00145310392533209,1.01746367830315,9.11207329454388
"T+399",0.000444921538256185,0.000942074532615139,1.01783746426128,8.40038087722878
"T+400",0.000137681747820099,0.000729902267709788,1.01492110120437,7.44249798852714
"T+401",0.000377336878744601,0.000635786932722075,1.00603182563816,6.58470852164626
"T+402",-0.000210408870925342,0.000602421016709392,1.00924624713678,5.99127837992248
"T+403",0.00153396863356136,0.000653054030650184,0.99508542197133,5.99397677328443
"T+404",-0.00117424525503842,0.00120950215714617,0.984467649709628,7.19314667552582
"T+405",8.25786167288046e-05,0.00108667325017287,0.983628517631085,8.25942548308199
"T+406",0.000123394413895986,0.00077398469696152,0.990341270614622,7.23101376405023
"T+407",7.52923692605964e-05,0.000653329997276988,0.995474097494075,6.40176940636567
"T+408",0.000552624563930798,0.000606102266281136,0.992752786372365,5.81504091880433
"T+409",-0.00132720539235634,0.000677136509447492,1.00625244730656,5.94841573175682
"T+410",0.00133927678365228,0.00122608655875023,1.01590415881375,7.13131284040702
"T+411",0.000213518074783471,0.00105794646249745,1.01725149740512,7.96226339726631
"T+412",0.000212631642996755,0.000763790559050603,1.01040116572145,6.98604617336938
"T+413",-7.52580009009175e-05,0.000653594713042636,1.00981799110796,6.24847855424355
"T+414",0.000891924213613924,0.000625594295280836,0.997560298115043,5.84766521844863
"T+415",-0.00161006540540092,0.000839988538493918,1.00390462596654,6.7704513085158
"T+416",0.000614324527757711,0.00134705939394807,1.0129441863313,8.50017899157551
"T+417",0.000194736393124946,0.000900362533953195,1.01502457348655,7.78384904757262
"T+418",7.83311122411908e-06,0.000708155229228465,1.01177836069397,6.87262153221711
"T+419",0.000333394266635332,0.00062754219468649,1.00344149410759,6.14996697243105
"T+420",-0.000427319323031375,0.000604258266186253,1.00898977238969,5.69872882902829
"T+421",0.00181939325994401,0.000721963919518385,0.995822541815022,6.06937609175574
"T+422",-0.000628004855983239,0.00137122794887814,0.979930970717724,6.92238498927351
"T+423",4.41620034095649e-05,0.000948348533920631,0.978680379454987,6.65543578436432
"T+424",0.000423189078321938,0.0007332395219372,0.982480059830814,6.02316690130388
"T+425",-0.00047251464665903,0.000667363247469269,0.998728839942116,5.69896314768726
"T+426",0.00149140189424452,0.000741365618916579,0.989312406318769,5.97452823034689
"T+427",-0.000883549832947222,0.00118566683688748,0.986334417045466,7.37172395324455
"T+428",0.000284646731652772,0.00102244952753068,0.983473059770562,8.13228236462637
"T+429",0.00025583343696106,0.000750773801158921,0.991353378371347,7.12724034037318
"T+430",7.10227024313979e-05,0.000644919347830569,0.997639611390044,6.33542968839099
"T+431",0.000355119329055407,0.000598063882419362,0.995900724936323,5.73474084385931
"T+432",-0.000553747594852088,0.000593220501987155,1.00539435090312,5.4017721995554
"T+433",0.00233742916617272,0.000906659466160896,1.00226813958461,6.28343488142505
"T+434",0.000317280566010073,0.00153611053273621,0.983975086860249,7.27054791620152
"T+435",0.000171923713279124,0.00092636291336768,0.99485568242096,6.47791082999212
"T+436",0.000251640038432617,0.0007148216571042,0.996146703047813,5.82743209259225
"T+437",-0.000169621699365674,0.000634307790263479,1.00273596356801,5.3939128587793
"T+438",0.00135859500037793,0.000651474545242816,0.991109717565142,5.31467946800645
"T+439",-0.00131565839494673,0.00106335188817543,0.989505808382773,6.20624701009146
"T+440",0.000361484613699434,0.00121123725947776,0.993036528432694,7.66752261808253
"T+441",0.000278589600557837,0.000818350309553096,0.998044433026079,6.75794629372229
"T+442",-0.00017940570235452,0.000683729147890058,1.00478166163271,6.1327293565051
"T+443",0.00103201976993987,0.000660872617183967,0.993216440152224,5.89429344154736
"T+444",-0.00142646661085686,0.000908132968962051,0.999328673828454,7.01247113075926
"T+445",0.000622391523114889,0.00131686158729358,1.00677160744814,9.06767078022022
"T+446",0.000320627138931317,0.000870922136804549,1.00981901266997,8.10907894317173
"T+447",0.000288386143157496,0.000693103307035607,1.00642992929142,7.10821627568541
"T+448",0.00134005146205712,0.000658529348033318,0.994866041527674,6.70308434496591
"T+449",-0.000946016621218131,0.000838307122898851,1.00308251704126,7.90548993715485
"T+450",0.00130974853895289,0.00146804308805398,1.01664926659863,9.5190476466217
"T+451",0.00192770668027033,0.00102815379225217,1.00059928332291,9.62771399725882
"T+452",0.00112293054834918,0.000816767535421657,1.00912667274176,9.19492589522687
"T+453",-5.55231782678038e-05,0.000762033432667851,1.01446074569553,9.19395106984164
"T+454",0.000961344577990086,0.000699888071404382,0.999702156766722,8.75771532703221
"T+455",-0.000365015574067494,0.000698888960099853,1.00917873047404,8.69081678482887
"T+456",0.00128713807571268,0.000744594037001986,0.996382206238663,9.21151835487263
"T+457",-0.000865263446670498,0.000985608237790566,0.999917637164653,11.6159220996033
"T+458",0.000588626512271122,0.000998282583772367,0.993955461950003,13.2989436521668
"T+459",1.74896271611075e-05,0.000779708566270488,1.00403161843304,12.4126558188284
"T+460",0.000500980387485214,0.00066745757609903,0.997008559946065,11.1851322988322
"T+461",-8.54633160697599e-06,0.000616946706023905,1.00357827210221,10.0079771133225
"T+462",0.000847307440888394,0.000604361987297567,0.995052649186918,9.10592540241207
"T+463",-0.00105712182719281,0.000701516000561974,1.00592209880127,9.75838373787926
"T+464",0.00149353557454161,0.00109984922606146,1.00719923465828,12.564926456121
"T+465",0.000253921623886897,0.00103586064859181,1.01048650558939,14.0703713785247
"T+466",0.000347169147105755,0.000756097191325502,1.00472973971533,12.5873580432353
"T+467",-8.69635834068323e-06,0.000653387095288233,1.00717123602432,11.2780649158569
"T+468",0.000818878711679681,0.000623718086995717,0.997094987600465,10.3355477773975
"T+469",-0.000875503744769704,0.000693180985804938,1.00719855328787,10.7568181107056
"T+470",0.00156027766093798,0.00100465832962668,1.00429202318192,13.4903807825459
"T+471",0.000107930181167649,0.00104589857802036,1.00724459981111,15.3857195077386
"T+472",0.000163320074069681,0.000759317269856084,1.00367429609406,13.8736775575785
"T+473",0.000170448829324056,0.000646969861298425,1.00238150073186,12.3863731437067
"T+474",5.04902478005006e-05,0.000597982017791477,1.00302806974569,10.9673561455002
"T+475",0.00149814309504002,0.000638851157684344,0.992880209625318,10.7639085871979
"T+476",-0.00118847721327585,0.00101280514703566,0.993736453705763,13.5996144599513
"T+477",0.000426257239087493,0.00113236581000698,0.994031668290918,15.9377318888727
"T+478",0.000303552934524682,0.000792735052990809,0.999183139351504,14.4634480089569
"T+479",0.000418195738052001,0.000661620104429714,0.998171111695803,12.9732745515816
"T+480",-0.000197036721400236,0.000619689559889335,1.00501674523247,11.813575658237
"T+481",0.00091103131565745,0.000623356826361546,0.994833970414902,11.1327649956976
"T+482",-0.000994845878267724,0.000730725197658367,1.00502615367895,12.0881768182985
"T+483",0.00142804020761853,0.0011011693952484,1.00565319762944,14.9165001232825
"T+484",0.000292791150210175,0.000992497410592373,1.01041476670984,15.9505598269444
"T+485",0.000258369401928004,0.000740075434069211,1.0069534927808,14.4389657435686
"T+486",4.80528869893826e-05,0.000641748485422439,1.00688236643065,12.9917217102962
"T+487",0.000831112355201392,0.000615681603774416,0.99729533851574,11.9385384542606
"T+488",-0.000293447592710965,0.000625155001350846,1.00670940217383,11.3180135868263
"T+489",0.00189150893737733,0.000787704073897545,0.997637260418452,12.9378936445885
"T+490",-0.000562017687216853,0.0013679218151632,0.987874525403361,15.2268386859437
"T+491",9.70593202227235e-05,0.000965632624422213,0.984415309238293,14.8981208067718
"T+492",0.000608183297413052,0.000755365753724409,0.984387114050526,13.7773354799388
"T+493",0.000406301873883296,0.000647193198792913,0.993663598659827,12.3337119135772
"T+494",0.00118581045577761,0.000619884886902353,0.989434650000792,11.3144488104557
"T+495",-0.00124307131074937,0.000858932215418252,0.997492508277865,13.5949097709104
"T+496",0.00087053018150466,0.0012093525689949,1.00187211072038,16.3305979547018
"T+497",0.000369245096986363,0.000863575855148577,1.00858103464146,15.4528497477468
"T+498",0.00018060174820276,0.000693506047590049,1.00788757545403,13.9957391895055
"T+499",0.000173213258021396,0.000618348196082622,1.00495655514873,12.5059691727457
"T+500",0.00019911581708911,0.000583805996874716,1.00285325228048,11.0664025869375
"T+501",0.000162779228666766,0.000567382671303234,1.00228235523305,9.71445238729928
"T+502",3.77466058201787e-05,0.000559821344427393,1.00282088333133,8.49507326463823
