CloseToOpen,RV
0.00095562,0.0025313
0.0044688,0.001006
0.02157,0.0043042
-0.04,0.00053909
-4,0.00088067
-0.11556,0.0029798
0.001974,0.0026738
0.0010079,0.0019942
0.0089512,0.0014072
0.04391,0.0013069
0.028467,0.00085042
-0.05013,0.00074145
-0.05004,0.0081044
-0.0273,0.0029754
0.047337,0.0013732
0.029271,0.0014818
-0.010568,0.0017483
0.010904,0.00055564
-0.04666,0.00083674
-0.024122,0.0019461
0.02178,0.0003313
0.047648,0.00077097
0.016392,0.001136
-0.42727,0.20523
0.024102,0.0015866
0.015836,0.0012375
0.041332,0.0009004
-0.022932,0.00061397
-0.026723,0.0016091
0.041294,0.00052089
0.099878,0.0012516
-0.023821,0.0009408
0.0097135,0.00084642
-0.0051193,0.00038368
-0.025154,0.00040985
-0.034759,0.00067747
0.028484,0.00048941
-0.022062,0.00020389
0.0071293,0.0002936
-0.062708,0.00037649
-0.061334,0.00080214
0.022032,0.0005521
-0.04471,0.00068911
-0.056548,0.0065021
-0.025435,0.00072349
-0.074307,0.00091288
0.090542,0.0037571
-0.032809,0.00095598
-0.047832,0.0018135
0.042149,0.00090285
-0.010777,0.0011424
0.052991,0.0010933
-0.02889,0.00076566
0.057777,0.00077951
-0.038038,0.00096891
0.021803,0.00036784
0.059447,0.0024888
-0.043701,0.001035
-0.01403,0.0015837
-0.019514,0.00044176
0.0025489,0.00040883
-0.040906,0.00054291
0.06147,0.00088245
-0.0058015,0.00039727
0.040336,0.00042875
-0.017028,0.00030231
-0.027274,0.00033428
-0.022201,0.00033409
0.0028149,0.0003145
0.0018114,0.00016808
0.040726,0.00089856
0.10929,0.0011416
-0.016395,0.0012155
0.084154,0.0010947
0.13064,0.0039873
-0.025647,0.0013898
-0.03935,0.00094693
-0.0014846,0.0010168
0.025622,0.0011753
0.0035261,0.0010219
0.039148,0.00090986
0.049488,0.0010338
-0.032518,0.00068067
-0.06573,0.0006891
-0.013097,0.00093456
0.027191,0.00080009
0.19789,0.03191
0.06352,0.0007361
0.015183,0.0011931
-0.043613,0.00097316
0.023618,0.00050319
0.0076165,0.00039683
0.018904,0.00029376
0.022428,0.0018414
-0.01052,0.00072824
-0.030527,0.00081211
0.007489,0.00052599
-0.010479,0.000239
-0.043493,0.00043543
0.038259,0.00057815
-0.0077355,0.00059519
-0.00012217,0.00044742
-0.0020062,0.00023968
-0.038239,0.001891
-0.041878,0.0016727
0.0047341,0.00035027
-0.011089,0.00027284
-0.020098,0.0017608
0.035069,0.000675
-0.023407,0.00028985
0.018066,0.00044481
0.020219,0.00072975
-0.037013,0.00041411
-0.033554,0.00071144
-0.01927,0.001834
0.028101,0.00064378
0.0078339,0.00067406
-0.02739,0.00063055
0.0020332,0.0008607
-0.010114,0.00050888
0.046364,0.0005158
-0.0021899,0.00047197
0.038268,0.0005497
0.0068513,0.00049069
0.043969,0.00063253
-0.012802,0.00060437
0.013977,0.00061101
0.013281,0.00038965
-0.010771,0.00033406
-0.015774,0.00021933
-0.03099,0.00042384
-0.001469,0.00069502
-0.009292,0.00022687
-0.0084062,0.0012367
-0.023566,0.0002312
-0.00094108,0.00015192
-0.03213,0.00054926
-0.04603,0.00036505
-0.021116,0.00071776
0.043606,0.00066974
0.00034518,0.00048132
-0.031095,0.00042361
0.057284,0.00055858
-0.0009722,0.00035345
0.001621,0.00095184
-0.0096768,0.00023427
-0.039079,0.00051396
-0.15274,0.025811
-0.014806,0.00093124
-0.015367,0.0010185
-0.015486,0.00048722
-0.042472,0.00068661
0.014443,0.00038721
0.011086,0.00058029
-0.079548,0.00080321
-0.037307,0.00077197
0.0036429,0.00072509
-0.0088935,0.00068044
0.02131,0.00073054
-0.027878,0.00024734
0.068493,0.00098724
-0.0056819,0.000557
0.0064804,0.00032775
-0.044673,0.00081859
-0.027666,0.00056186
-0.029878,0.00083644
0.024534,0.00084279
-0.059799,0.00061703
0.062448,0.00068677
-0.025231,0.00059405
0.00094004,0.00059805
-0.0098588,0.00045451
-0.031331,0.00067652
-0.059782,0.0013406
-0.0066103,0.0013351
0.030586,0.0013231
-0.0015374,0.00056852
0.014298,0.00092992
-0.018109,0.00050435
0.015137,0.00062925
-0.040768,0.00051254
0.00018946,0.00052806
-0.003689,0.00054093
-0.0019438,0.00033635
0.048304,0.00031325
0.014405,0.0006292
0.04598,0.00030987
-0.024817,0.00057468
-0.034156,0.00027667
0.029763,0.00041175
-0.01191,0.00054319
-0.0033099,0.00029367
-0.004857,0.00034083
0.013569,0.00052345
0.014168,0.00038887
-0.0074057,0.00017395
0.062472,0.00065158
0.12372,0.0024883
0.0014103,0.0023164
0.013853,0.00067071
-0.034138,0.00038726
0.017768,0.0010485
0.040891,0.00047023
-0.0021171,0.00058816
-0.023061,0.00028652
-0.014683,0.00035815
-0.0060367,0.00025071
0.023075,0.00036771
-0.016078,0.00037814
-0.022171,0.00058785
0.0066614,0.0011181
-0.29292,0.045569
-0.053226,0.0013776
0.032785,0.00047983
-0.021172,0.00065869
-0.012775,0.0004448
-0.04349,0.00058811
-0.012134,0.00098536
0.00085938,0.00099395
0.052104,0.0009332
0.019985,0.00053552
-0.0024613,0.00051099
0.001492,0.00020982
0.035143,0.00046367
-0.0021666,0.0004998
0.032108,0.00071813
0.023756,0.00027325
0.015837,0.00024689
-0.0097485,0.00029418
0.008818,0.00039629
0.020605,0.00068964
-0.0021609,0.00037348
-0.021382,0.0003128
-0.013454,0.00061043
-0.013117,0.00030561
0.010537,0.00022255
0.0072621,0.00016734
-0.048524,0.00021355
-0.0096372,0.0006718
-0.069438,0.0048826
-0.01501,0.00037672
0.028303,0.00056879
-0.00046825,0.00045246
-0.012138,0.00019858
0.022847,0.00031069
4,0.00057583
0.013581,0.00043589
0.042122,0.00086694
-0.058858,0.0017371
-0.017333,0.00028858
0.017933,0.00048354
0.028611,0.00043842
-0.01627,0.00035191
-0.023862,0.00081588
-0.046969,0.00045153
0.024515,0.00068931
0.0073393,0.00036901
-0.020261,0.00041094
0.029025,0.00042941
0.0080427,0.00040326
0.10136,0.0020928
0.065148,0.0010451
-0.0020507,0.00091601
0.099723,0.0048356
-0.11578,0.0052888
-0.00019588,0.00051681
0.0065382,0.00050192
-0.023735,0.00032729
0.0061279,0.00036829
0.019595,0.00069129
0.037134,0.0002658
-0.01659,0.00074165
-0.03666,0.00029841
0.043298,0.0012124
0.0051754,0.00054652
-0.1263,0.02112
0.022719,0.00050885
0.12383,0.0017863
0.12629,0.014237
-0.015391,0.0012948
-0.011534,0.00092186
0.017497,0.0010861
-0.024121,0.0011771
0.017345,0.00074139
-0.022328,0.00066017
0.025926,0.00068139
0.002187,0.00097624
0.018897,0.00086064
0.00082402,0.00042564
0.021609,0.00033237
-0.0067382,0.0005444
0.0056484,0.00054155
0.012111,0.00022169
0.0073538,0.00027465
-0.00060726,0.00022171
-0.010545,0.00065328
0.013132,0.00030265
-0.010859,0.00025894
-0.010586,0.00015524
0.0023976,0.00034085
-0.074855,0.00044274
0.13717,0.0027816
-0.040408,0.0024406
0.033555,0.0016618
-0.0012048,0.0010571
-0.016858,0.00023215
0.01565,0.0005633
0.053451,0.0009712
0.019771,0.000562
0.0082731,0.00040867
0.013434,0.0004131
0.011284,0.00047276
-0.017292,0.00042814
-0.0052763,0.0002624
-0.024625,0.00032915
-0.011276,0.00011988
0.0048641,0.0003581
-0.00058923,0.00032458
-0.013565,0.00027258
0.035612,0.00035642
-0.0083788,0.0011226
0.04927,0.00059469
-0.0056821,0.0002635
0.033341,0.0011442
-0.020169,0.00063058
-0.01461,0.00036726
0.022531,0.00076278
0.031489,0.00055308
0.022539,0.00062102
-0.017771,0.00026475
-0.04126,0.00061459
0.0021476,0.00046592
0.015268,0.0013062
-0.015095,0.00023393
0.05555,0.00029304
0.35354,0.10469
0.14164,0.0030184
-0.044707,0.0021602
0.042402,0.001258
-0.0087287,0.0017746
-0.014614,0.00069443
-0.0025742,0.0016263
0.05896,0.00076245
-0.0023645,0.00089507
0.055959,0.00075324
-0.013503,0.00071307
-0.0057412,0.00034755
-0.017222,0.00041871
5,0.00099839
0.046099,0.00061595
0.0065136,0.00029106
0.01158,0.00021016
0.035937,0.00027424
-0.049512,0.00036214
-0.00053871,0.0007735
-0.039846,0.0010171
-0.0012287,0.0010438
0.025771,0.0010101
0.0014228,0.00069794
0.020259,0.00047994
0.0058951,0.00033087
-0.043586,0.00068094
0.0027423,0.0008442
0.0061358,0.00040844
-0.0072456,0.00070066
0.01752,0.00018776
-0.024026,0.00036049
0.0095496,0.00031399
0.055266,0.0017032
-0.021797,0.00039578
-0.017965,0.00019787
0.0034744,0.00056069
-0.022841,0.00028448
0.0090034,0.00018692
-0.0046238,0.00026815
-0.0062955,0.00013032
-0.0013034,0.0003598
0.052225,0.00093019
-0.0018281,0.00048786
-0.004372,0.00020258
-0.038194,0.00035944
-0.032327,0.00050167
-0.038749,0.002261
-0.019006,0.001231
-0.011044,0.0006975
-0.0091223,0.00031666
0.037505,0.0005588
-0.021322,0.00057144
0.041807,0.0011087
0.0016778,0.00078
0.021003,0.0010509
-0.0059262,0.0004357
-0.036498,0.00049926
-0.033699,0.00048496
-0.0037875,0.00035087
0.065616,0.00128
0.21881,0.047583
-0.0019483,0.00086748
-0.014346,0.00027491
0.011047,0.00026592
-0.0044902,0.00026255
0.0062917,0.00030017
-0.015896,0.00015045
0.0070718,0.00026905
-0.0047968,0.00028971
-0.014184,0.00081408
-0.020454,0.00025747
0.011585,0.0002777
0.036288,0.00064927
0.0066132,0.00043313
0.052738,0.00086997
0.019516,0.00076893
0.039513,0.0011103
-0.026544,0.00074202
0.009676,0.00040113
0.00051339,0.000133
-0.010476,0.00016357
-0.035638,0.00047159
-0.011526,0.00078669
0.011321,0.00022145
-0.063931,0.0014321
0.0033865,0.00092542
0.034003,0.00032016
0.017006,0.00055607
-0.020409,0.00036206
0.015687,0.00051157
-0.010885,0.00034385
-0.024651,0.0004392
0.012213,0.00034476
0.0032406,0.0003672
-0.028895,0.00043194
-0.033047,0.00032315
0.036286,0.00046706
-0.006138,0.00017343
0.068409,0.0031885
-0.0021042,0.00020224
0.014869,0.00042908
-0.03638,0.00035633
-0.031135,0.00053464
-0.0052037,0.0010117
-0.013393,0.00079507
-0.0038471,0.00045032
0.013844,0.00048282
-0.016304,0.00027847
0.05723,0.00042242
-0.011967,0.00048685
-0.0027057,0.00017524
0.0191,0.00021499
0.034867,0.00039602
0.058399,0.00074662
-0.014501,0.00038018
0.0034933,0.0007377
0.050969,0.00046838
0.0027722,0.00030556
0.009975,0.00060547
0.02812,0.0002881
-0.0046106,0.00022757
-0.0073053,0.00030292
-0.010113,0.00048214
-0.046244,0.0022549
-0.036085,0.00054213
0.021188,0.00033355
-0.0011023,0.00031644
-0.0059576,0.00032141
-0.0043252,0.00031091
0.002259,0.00026542
0.019376,0.00044841
-0.011855,0.00011132
0.029561,0.00034142
0.0096256,0.00038947
-0.026676,0.00032298
0.0052802,0.00030466
0.0074567,0.00018853
0.016958,0.00020465
0.0097616,0.00020052
0.0090835,0.00019883
-0.032001,0.00039314
0.021012,0.00020218
0.0043231,0.00019554
0.050372,0.00047256
-0.010441,0.00031794
-0.002648,0.0002202
0.030661,0.00023313
0.016873,0.00044716
-0.023589,0.00078817
0.025468,0.00036687
0.015766,0.0001707
-0.014932,0.00019931
0.018758,0.00041971
0.010988,0.00013903
0.0093689,0.00048983
-0.011375,0.00018594
0.0085124,0.00014632
0.06181,0.00049772
-0.016204,0.0005211
-0.021368,0.00062791
0.013608,0.00020356
-0.010661,0.00027269
-0.0090697,0.00025337
0.02434,0.00025012
-0.0050674,0.00011647
0.027198,0.00035758
-0.037262,0.00080982
0.013009,0.00025628
0.0033128,0.00033747
0.019745,0.00014721
-0.002796,0.00012908
-0.010686,0.00058463
0.047922,0.00086297
0.019631,0.00037533
-0.027073,0.00034615
0.016356,0.00020459
-0.026858,0.00024691
-0.052313,0.00063685
-0.047059,0.0011759
0.052676,0.0020969
-0.010715,0.00019579
0.075182,0.0011784
-0.0074053,0.00039065
0.0023408,0.00018768
0.022789,0.00021721
0.009031,0.0002805
0.06191,0.0017127
-0.090191,0.011148
0.01957,0.0010571
0.0032451,0.00060974
-0.0094271,0.00047257
-0.044275,0.00060157
0.040793,0.00070031
-0.027466,0.0002751
0.013978,0.0003131
0.020842,0.00076336
0.024624,0.0001656
0.012407,0.00034331
-0.018928,0.00037837
-0.026124,0.00061508
0.022855,0.00026854
0.010678,0.00037753
-0.012472,0.00017961
0.0044081,0.00017385
0.022371,0.00027518
0.020294,0.0001326
-0.024126,0.00028309
-0.013495,0.00029066
0.0064084,0.00041154
0.027322,0.00023219
-0.0018376,0.00017802
0.006703,0.00025746
0.013893,0.00012209
0.020732,0.00022618
0.01015,0.00013536
-0.0062928,0.00014202
-0.0029497,0.0001653
-0.017097,0.00032682
0.0033624,0.00038647
-0.010086,0.00018828
0.0034673,0.00018288
0.021258,0.00015908
0.0023413,0.00027877
0.024803,0.00018161
-0.010889,0.00019533
-0.0076265,0.00017277
0.023659,0.00015686
0.0024642,0.00029851
0.0023469,0.00017486
-0.0031566,0.00011355
0.012035,0.00010958
-0.0045083,0.00011915
-0.0044264,0.00010436
-0.025216,0.0001452
-0.0010647,0.00023407
0.0022205,0.00017206
-0.0141,0.00012857
0.0012561,0.00013163
-0.0094456,0.0003208
-0.057082,0.0016643
0.0040816,0.00040621
-0.012746,0.0001798
-0.014481,0.00010152
0.014487,0.00045577
0.0033589,0.00046838
-0.022609,0.00058193
0.0032978,0.00052132
-0.0042267,0.00018263
-0.007845,0.00044343
0.018408,0.00026694
0.15158,0.018369
-0.0047692,0.00032321
-0.012964,0.00075435
0.064345,0.00034574
-0.015482,0.00036092
0.010394,0.00037265
0.011045,0.00012251
-0.012339,0.00029259
0.0043407,0.00035421
-0.0028243,0.00023626
0.0076339,0.0001756
0.052532,0.00035298
0.0011489,0.00016085
0.0082655,0.00012966
-0.011699,0.00016675
0.016622,0.0001603
-0.0017473,8.34E-05
0.003126,0.00022017
-0.019715,0.00031237
0.016477,0.00015557
-0.0068588,0.00010432
0.033534,0.00033557
0.012326,0.00024269
-0.0086737,0.00019978
0.0068498,0.00010619
-0.014728,0.00011958
-0.00027804,0.00027324
0.020675,0.00017537
-0.002008,8.26E-05
-0.0067634,0.00012001
-0.0050975,0.00015013
-0.018112,0.00022517
-0.006404,0.00022479
-0.0024872,0.00022666
-0.014408,0.0002911
-0.013275,0.00023748
-0.0039082,0.00016773
-0.0059548,0.00015269
0.00023918,0.00017046
0.0092004,0.00027688
-0.042751,0.00022291
-0.069642,0.0011892
-0.021238,0.00079129
0.0045475,0.0005132
-0.021608,0.00093437
-0.016277,0.00056928
-0.020759,0.00043407
0.036751,0.00036128
-0.0042024,0.00057271
-0.024083,0.00040357
-0.048414,0.00059211
0.00010997,0.0012411
0.0318,0.0008022
0.013384,0.00033978
-0.053071,0.00050066
-0.025061,0.0011602
0.013536,0.00056128
-0.015073,0.00080873
0.015866,0.00084011
0.04215,0.00063015
0.0071335,0.00039952
0.068481,0.0071887
-0.053157,0.00080438
-0.028067,0.00086131
-0.064382,0.00085388
-0.026273,0.0016543
0.018422,0.0004978
0.0065515,0.00046124
0.043393,0.0007738
0.012877,0.0005261
0.011409,0.00029648
-0.054882,0.00034399
-0.017743,0.00087312
0.0042309,0.00072167
0.021763,0.0004356
0.048607,0.00033142
0.00518,0.00038549
0.013603,0.00036866
-0.022363,0.00044614
0.016586,0.000266
0.042593,0.00028175
0.017876,0.00042906
0.049216,0.00036211
0.0040959,0.00044203
0.024622,0.00010716
-0.0074562,0.00019191
0.0067389,0.00022113
0.033228,0.00025662
0.0064892,0.00031132
0.010284,0.00034096
-0.0094361,0.00018719
0.012014,0.00021392
0.012805,0.00024633
0.0032992,0.00019452
-0.01609,0.00011753
0.012319,0.00028353
0.0038507,0.00021603
-0.017295,0.0002048
0.011674,0.00019646
0.006466,0.00017917
0.030779,0.00074297
0.011488,0.00015922
-0.017232,0.00014586
-0.0023384,0.00012809
-0.00089294,0.00016014
-0.0080146,0.00019585
0.018472,0.00018334
-0.012311,0.00016697
0.0058668,8.70E-05
-0.0019641,0.00013189
0.070722,0.0016719
-0.01403,0.00013849
0.012,0.00013205
-0.024293,0.00014524
-0.034147,0.00029949
-0.0054662,0.00024459
-0.010082,0.00085833
0.003585,0.00021473
0.028089,0.00024321
-0.0071419,0.00022597
-0.010753,0.00017361
-0.011235,0.00023865
0.010241,0.00012006
0.017658,0.00080572
-0.045436,0.0013573
-0.0095567,0.00014501
-0.0051486,0.00023885
-0.0091858,7.22E-05
0.0069166,0.00013725
-0.0008022,0.00011052
0.023681,0.000133
-0.026934,0.00021736
0.0062601,0.00028666
-0.0059518,0.00018047
-0.00021126,0.00019448
0.017652,0.00019483
0.043474,0.0003581
-0.0082134,0.00016876
0.012885,0.00020625
-0.011577,0.00011691
0.011281,9.58E-05
-0.0010431,0.00011786
0.01745,0.00018273
0.015347,0.00017902
0.0043295,7.93E-05
0.0087984,0.00012787
-0.00043636,0.00010819
0.014601,7.66E-05
0.0044431,0.00015134
-0.0037016,0.00012346
-0.0096411,4.97E-05
0.00067274,7.86E-05
0.0052165,7.06E-05
-0.0018493,5.33E-05
0.00082585,0.00029005
-0.0096192,9.20E-05
0.0062899,8.46E-05
0.0080406,9.40E-05
-0.00086526,0.00028935
0.010583,0.00014229
-0.0050414,6.23E-05
-0.010179,8.16E-05
-0.040246,0.00024432
-0.0019735,0.00072499
-0.0049788,0.00014317
0.0094308,0.00017052
-0.0025937,0.00011445
-0.033508,0.00025291
0.0025496,0.00023392
0.015529,0.00011549
-0.015308,0.00014777
0.010644,9.25E-05
0.0018516,0.00029737
0.0046402,0.00025115
-0.028174,0.00021311
0.024672,0.00021237
0.020835,0.00012553
0.008641,0.00011794
-0.015756,0.00018741
0.023331,0.000171
-0.011717,0.00012799
-0.0202,0.0002388
-0.031356,0.00049212
0.024543,0.00073834
-0.0023355,0.0013505
-0.21584,0.074557
-0.010137,0.0013368
0.0045198,0.00042239
0.018446,0.00025237
0.023414,0.00044245
0.02243,0.00047795
0.0054908,0.00018962
-0.014929,0.00025777
0.017151,8.50E-05
-0.020239,0.00016055
0.0018853,0.00028071
0.035839,0.00044544
-0.011367,0.00019085
-0.014208,0.00018491
-0.0066516,0.00020828
0.0073786,0.00017279
0.0026394,0.00010395
0.0078899,0.00021405
-0.012277,0.00023828
0.0031555,0.0002062
-0.01131,0.0001469
0.017217,8.11E-05
-0.012475,0.00014252
-0.00095565,8.11E-05
-0.04748,0.00042491
0.013004,0.0002994
-0.022124,0.00024689
-0.010155,0.00023459
-0.019609,0.00061219
0.0059591,9.93E-05
-0.014926,0.00010506
-0.012556,0.00023726
0.029897,0.00015589
0.0061713,0.000201
-0.011186,0.00021198
-0.011186,0.00012413
-0.032105,0.00025791
0.012514,0.00044909
-0.027254,0.00036288
0.00015382,0.00022301
0.0004777,0.00041368
-0.021274,0.00045397
-0.03434,0.00044122
0.052211,0.00058126
0.0010961,0.000585
0.019597,0.00014765
-0.012628,0.00010963
0.00098095,0.00018145
0.01616,0.00012058
-0.0057747,0.00013616
0.0052726,0.00037751
0.0043881,0.00012488
-0.0040639,8.07E-05
