SYMBOL,DATE,TIME,PRICE,SIZE,G127,CORR,COND,EX
AA,20070504,14:06:40,35.33,1300,0,0,F,N
AA,20070504,14:06:45,35.33,100,0,0,E,P
AA,20070504,14:06:45,35.33,100,0,0,@,T
AA,20070504,14:06:45,35.33,100,0,0,@,T
AA,20070504,14:06:45,35.33,100,0,0,@,T
AA,20070504,14:06:46,35.33,200,0,0,@,T
AA,20070504,14:06:46,35.33,100,0,0,@,T
AA,20070504,14:06:46,35.33,200,0,0,@,T
AA,20070504,14:06:46,35.33,100,0,0,@,T
AA,20070504,14:06:48,35.33,400,0,0,E,N
AA,20070504,14:06:51,35.33,200,0,0,E,N
AA,20070504,14:06:53,35.33,100,0,0,E,N
AA,20070504,14:06:53,35.34,300,0,0,E,N
AA,20070504,14:06:53,35.34,100,0,0,E,N
AA,20070504,14:06:53,35.33,200,0,0,E,N
AA,20070504,14:06:54,35.34,3700,0,0,F,N
AA,20070504,14:06:54,35.34,100,0,0,@,D
AA,20070504,14:06:54,35.34,100,0,0,@,D
AA,20070504,14:06:54,35.34,100,0,0,@,D
AA,20070504,14:06:54,35.34,100,0,0,@,T
AA,20070504,14:06:54,35.34,600,0,0,@,T
AA,20070504,14:06:54,35.34,100,0,0,@,T
AA,20070504,14:06:54,35.34,100,0,0,@,T
AA,20070504,14:06:54,35.34,200,0,0,@,T
AA,20070504,14:06:54,35.34,200,0,0,@,T
AA,20070504,14:06:54,35.34,200,0,0,@,T
AA,20070504,14:06:54,35.34,100,0,0,E,P
AA,20070504,14:06:54,35.34,200,0,0,E,P
AA,20070504,14:06:54,35.34,200,0,0,E,P
AA,20070504,14:06:54,35.34,100,0,0,E,P
AA,20070504,14:06:54,35.34,200,0,0,E,P
AA,20070504,14:06:54,35.34,100,0,0,E,P
AA,20070504,14:06:54,35.34,100,0,0,E,P
AA,20070504,14:06:54,35.34,100,0,0,E,P
AA,20070504,14:06:54,35.33,700,0,0,E,N
AA,20070504,14:06:54,35.34,200,0,0,E,N
AA,20070504,14:06:54,35.34,100,0,0,E,N
AA,20070504,14:06:54,35.34,200,0,0,E,N
AA,20070504,14:06:54,35.34,200,0,0,F,N
AA,20070504,14:06:54,35.34,200,0,0,F,N
AA,20070504,14:06:57,35.34,200,0,0,E,N
AA,20070504,14:06:57,35.34,100,0,0,E,P
AA,20070504,14:06:58,35.34,100,0,0,E,N
AA,20070504,14:07:02,35.34,300,0,0,E,N
AA,20070504,14:07:13,35.35,1100,0,0,E,N
AA,20070504,14:07:15,35.34,200,0,0,E,N
AA,20070504,14:07:15,35.34,300,0,0,E,N
AA,20070504,14:07:16,35.34,300,0,0,E,N
AA,20070504,14:07:16,35.34,300,0,0,E,N
AA,20070504,14:07:16,35.34,200,0,0,E,N
AA,20070504,14:07:16,35.34,200,0,0,E,P
AA,20070504,14:07:18,35.34,600,0,0,@,T
AA,20070504,14:07:19,35.34,100,0,0,@,T
AA,20070504,14:07:19,35.34,100,0,0,@,T
AA,20070504,14:07:19,35.34,200,0,0,@,T
AA,20070504,14:07:20,35.34,400,0,0,E,N
AA,20070504,14:07:20,35.34,100,0,0,@,T
AA,20070504,14:07:20,35.34,100,0,0,@,T
AA,20070504,14:07:21,35.34,100,0,0,E,N
AA,20070504,14:07:25,35.33,100,0,0,F,N
AA,20070504,14:07:26,35.34,300,0,0,F,N
AA,20070504,14:07:26,35.34,400,0,0,F,N
AA,20070504,14:07:28,35.33,300,0,0,E,N
AA,20070504,14:07:29,35.34,300,0,0,F,N
AA,20070504,14:07:30,35.34,600,0,0,F,N
AA,20070504,14:07:32,35.33,200,0,0,E,N
AA,20070504,14:07:34,35.33,500,0,0,@,D
AA,20070504,14:07:36,35.33,100,0,0,E,N
AA,20070504,14:07:43,35.34,100,0,0,E,N
AA,20070504,14:07:44,35.33,200,0,0,F,N
AA,20070504,14:07:47,35.33,100,0,0,E,N
AA,20070504,14:07:47,35.33,100,0,0,F,N
AA,20070504,14:07:53,35.3358,200,0,0,@,D
AA,20070504,14:08:06,35.33,100,0,0,E,N
AA,20070504,14:08:15,35.33,100,0,0,F,N
AA,20070504,14:08:18,35.34,300,0,0,E,N
AA,20070504,14:08:18,35.33,500,0,0,F,N
AA,20070504,14:08:23,35.33,200,0,0,F,N
AA,20070504,14:08:28,35.33,100,0,0,F,N
AA,20070504,14:08:30,35.33,200,0,0,E,N
AA,20070504,14:08:32,35.33,100,0,0,E,N
AA,20070504,14:08:34,35.33,100,0,0,F,N
AA,20070504,14:08:38,35.34,300,0,0,E,N
AA,20070504,14:08:39,35.33,100,0,0,F,N
AA,20070504,14:08:43,35.33,100,0,0,@,T
AA,20070504,14:08:43,35.33,100,0,0,@,T
AA,20070504,14:08:43,35.33,200,0,0,E,N
AA,20070504,14:08:43,35.33,300,0,0,E,N
AA,20070504,14:08:44,35.33,300,0,0,F,N
AA,20070504,14:08:44,35.33,100,0,0,F,N
AA,20070504,14:08:48,35.33,100,0,0,E,N
AA,20070504,14:08:48,35.33,100,0,0,E,N
AA,20070504,14:08:49,35.33,100,0,0,@,T
AA,20070504,14:08:49,35.33,100,0,0,@,T
AA,20070504,14:08:49,35.33,200,0,0,@,T
AA,20070504,14:08:49,35.33,200,0,0,F,N
AA,20070504,14:08:50,35.33,1000,0,0,E,N
AA,20070504,14:08:57,35.32,1500,0,0,E,N
AA,20070504,14:09:01,35.32,100,0,0,@,D
AA,20070504,14:09:05,35.329,400,0,0,@,D
AA,20070504,14:09:17,35.32,500,0,0,@,D
AA,20070504,14:09:17,35.32,100,0,0,F,N
AA,20070504,14:09:20,35.32,700,0,0,E,N
AA,20070504,14:09:27,35.18,1000,0,0,Z,D
AA,20070504,14:09:29,35.32,100,0,0,E,N
AA,20070504,14:09:38,35.32,600,0,0,E,N
AA,20070504,14:09:38,35.32,100,0,0,E,N
AA,20070504,14:09:39,35.32,100,0,0,@,T
AA,20070504,14:09:42,35.33,500,0,0,@,D
AA,20070504,14:09:44,35.33,500,0,0,@,D
AA,20070504,14:09:48,35.32,100,0,0,E,N
AA,20070504,14:09:49,35.32,700,0,0,E,N
AA,20070504,14:09:50,35.32,100,0,0,E,N
AA,20070504,14:09:53,35.325,400,0,0,@,D
AA,20070504,14:09:58,35.33,200,0,0,E,N
AA,20070504,14:10:05,35.32,300,0,0,@,D
AA,20070504,14:10:05,35.32,100,0,0,@,D
AA,20070504,14:10:13,35.3527,200,0,0,Z,D
AA,20070504,14:10:15,35.32,300,0,0,E,N
AA,20070504,14:10:20,35.32,100,0,0,F,N
AA,20070504,14:10:23,35.33,300,0,0,E,N
AA,20070504,14:10:23,35.32,100,0,0,E,N
AA,20070504,14:10:36,35.32,100,0,0,@,T
AA,20070504,14:10:36,35.32,100,0,0,@,T
AA,20070504,14:10:36,35.32,100,0,0,@,D
AA,20070504,14:10:36,35.32,100,0,0,@,D
AA,20070504,14:10:36,35.32,100,0,0,F,N
AA,20070504,14:10:36,35.32,100,0,0,E,N
AA,20070504,14:10:37,35.32,1400,0,0,E,N
AA,20070504,14:10:37,35.32,500,0,0,E,N
AA,20070504,14:10:38,35.32,900,0,0,F,N
AA,20070504,14:10:38,35.32,100,0,0,@,D
AA,20070504,14:10:38,35.31,1100,0,0,F,N
AA,20070504,14:10:39,35.31,200,0,0,@,D
AA,20070504,14:10:39,35.31,100,0,0,E,N
AA,20070504,14:10:42,35.31,700,0,0,@,T
AA,20070504,14:10:43,35.31,400,0,0,E,N
AA,20070504,14:10:43,35.31,500,0,0,E,N
AA,20070504,14:10:43,35.31,300,0,0,E,N
AA,20070504,14:10:47,35.31,100,0,0,E,N
AA,20070504,14:10:48,35.31,100,0,0,E,N
AA,20070504,14:10:48,35.31,100,0,0,E,N
AA,20070504,14:10:49,35.31,100,0,0,E,N
AA,20070504,14:10:49,35.31,200,0,0,E,N
AA,20070504,14:10:49,35.31,100,0,0,E,N
AA,20070504,14:10:52,35.31,100,0,0,E,N
AA,20070504,14:10:52,35.31,300,0,0,E,N
AA,20070504,14:10:52,35.31,100,0,0,@,T
AA,20070504,14:10:52,35.31,100,0,0,@,T
AA,20070504,14:10:55,35.3,100,0,0,E,N
AA,20070504,14:10:55,35.3,100,0,0,E,N
AA,20070504,14:10:57,35.3,100,0,0,E,N
AA,20070504,14:10:57,35.3,100,0,0,E,N
AA,20070504,14:10:58,35.3,100,0,0,E,N
AA,20070504,14:10:59,35.15,100,0,0,Z,D
AA,20070504,14:11:01,35.3,100,0,0,E,N
AA,20070504,14:11:01,35.31,100,0,0,E,N
AA,20070504,14:11:03,35.3,200,0,0,E,N
AA,20070504,14:11:03,35.3,100,0,0,E,N
AA,20070504,14:11:05,35.3,100,0,0,E,N
AA,20070504,14:11:06,35.3,100,0,0,@,T
AA,20070504,14:11:07,35.3,100,0,0,E,N
AA,20070504,14:11:07,35.3,100,0,0,@,T
AA,20070504,14:11:08,35.3,100,0,0,@,C
AA,20070504,14:11:08,35.3,100,0,0,@,C
AA,20070504,14:11:08,35.3,100,0,0,@,T
AA,20070504,14:11:12,35.3,2200,0,0,@,D
AA,20070504,14:11:13,35.0201,100,0,0,Z,D
AA,20070504,14:11:17,35.3,100,0,0,@,T
AA,20070504,14:11:19,35.29,100,0,0,E,N
AA,20070504,14:11:20,35.29,100,0,0,@,T
AA,20070504,14:11:20,35.29,100,0,0,@,T
AA,20070504,14:11:23,35.29,100,0,0,E,N
AA,20070504,14:11:24,35.29,100,0,0,E,N
AA,20070504,14:11:30,35.1526,100,0,0,Z,D
AA,20070504,14:11:31,35.29,100,0,0,E,N
AA,20070504,14:11:33,35.29,300,0,0,@,T
AA,20070504,14:11:36,35.28,100,0,0,E,N
AA,20070504,14:11:51,35.28,500,0,0,E,N
AA,20070504,14:11:56,35.28,900,0,0,E,N
AA,20070504,14:11:58,35.29,200,0,0,E,N
AA,20070504,14:12:02,35.28,300,0,0,F,N
AA,20070504,14:12:05,35.28,100,0,0,@,T
AA,20070504,14:12:05,35.28,400,0,0,@,T
AA,20070504,14:12:05,35.28,100,0,0,@,T
AA,20070504,14:12:05,35.28,300,0,0,@,T
AA,20070504,14:12:05,35.28,100,0,0,@,T
AA,20070504,14:12:07,35.29,200,0,0,@,D
AA,20070504,14:12:08,35.29,100,0,0,E,N
AA,20070504,14:12:14,35.28,100,0,0,E,N
AA,20070504,14:12:14,35.28,400,0,0,E,N
AA,20070504,14:12:15,35.28,100,0,0,@,T
AA,20070504,14:12:15,35.28,100,0,0,@,T
AA,20070504,14:12:15,35.28,100,0,0,E,N
AA,20070504,14:12:15,35.28,100,0,0,@,T
AA,20070504,14:12:15,35.28,100,0,0,@,T
AA,20070504,14:12:22,35.28,100,0,0,E,N
AA,20070504,14:12:22,35.28,100,0,0,E,N
AA,20070504,14:12:23,35.28,100,0,0,@,T
AA,20070504,14:12:23,35.28,100,0,0,@,T
AA,20070504,14:12:25,35.28,400,0,0,E,N
AA,20070504,14:12:25,35.27,100,0,0,E,N
AA,20070504,14:12:41,35.27,400,0,0,@,T
AA,20070504,14:12:41,35.27,100,0,0,@,T
AA,20070504,14:12:44,35.408,900,0,0,Z,D
AA,20070504,14:12:46,35.3485,100,0,0,Z,D
AA,20070504,14:12:48,35.27,100,0,0,@,T
AA,20070504,14:12:56,35.27,200,0,0,F,N
AA,20070504,14:13:14,35.27,100,0,0,E,N
AA,20070504,14:13:17,35.27,2600,0,0,@,D
AA,20070504,14:13:49,35.28,100,0,0,@,D
AA,20070504,14:13:53,35.28,300,0,0,E,N
AA,20070504,14:13:53,35.28,100,0,0,@,T
AA,20070504,14:13:53,35.28,100,0,0,@,T
AA,20070504,14:13:53,35.28,100,0,0,@,T
AA,20070504,14:13:53,35.28,200,0,0,@,T
AA,20070504,14:13:53,35.28,100,0,0,@,T
AA,20070504,14:13:53,35.28,100,0,0,@,T
AA,20070504,14:13:53,35.28,100,0,0,@,T
AA,20070504,14:13:53,35.28,100,0,0,E,P
AA,20070504,14:13:53,35.28,200,0,0,E,P
AA,20070504,14:13:53,35.28,100,0,0,E,P
AA,20070504,14:13:53,35.28,100,0,0,E,P
AA,20070504,14:13:53,35.28,100,0,0,@,D
AA,20070504,14:13:53,35.28,1800,0,0,E,N
AA,20070504,14:13:53,35.28,100,0,0,@,T
AA,20070504,14:13:53,35.28,200,0,0,@,T
AA,20070504,14:13:53,35.28,200,0,0,@,T
AA,20070504,14:13:53,35.28,100,0,0,@,T
AA,20070504,14:13:53,35.28,200,0,0,@,T
AA,20070504,14:13:53,35.28,100,0,0,@,T
AA,20070504,14:13:53,35.28,100,0,0,E,P
AA,20070504,14:13:53,35.28,100,0,0,E,P
AA,20070504,14:13:53,35.28,200,0,0,E,P
AA,20070504,14:13:54,35.28,9500,0,0,E,N
AA,20070504,14:13:54,35.28,100,0,0,E,P
AA,20070504,14:13:54,35.29,100,0,0,@,T
AA,20070504,14:13:54,35.28,100,0,0,@,T
AA,20070504,14:13:54,35.28,700,0,0,E,N
AA,20070504,14:13:54,35.28,100,0,0,E,P
AA,20070504,14:13:54,35.29,100,0,0,@,T
AA,20070504,14:13:54,35.29,100,0,0,@,T
AA,20070504,14:13:54,35.28,500,0,0,E,N
AA,20070504,14:13:54,35.29,100,0,0,E,N
AA,20070504,14:13:54,35.29,200,0,0,F,P
AA,20070504,14:13:54,35.3,1600,0,0,E,N
AA,20070504,14:13:54,35.3,100,0,0,@,T
AA,20070504,14:13:54,35.29,100,0,0,@,T
AA,20070504,14:13:54,35.29,100,0,0,@,T
AA,20070504,14:13:54,35.29,100,0,0,@,T
AA,20070504,14:13:54,35.29,100,0,0,@,T
AA,20070504,14:13:54,35.29,200,0,0,@,T
AA,20070504,14:13:54,35.29,100,0,0,@,T
AA,20070504,14:13:54,35.3,100,0,0,@,T
AA,20070504,14:13:55,35.3,200,0,0,E,P
AA,20070504,14:13:55,35.3,200,0,0,E,P
AA,20070504,14:13:55,35.3,100,0,0,@,T
AA,20070504,14:13:55,35.3,100,0,0,@,T
AA,20070504,14:13:55,35.3,100,0,0,@,T
AA,20070504,14:13:55,35.3,100,0,0,@,T
AA,20070504,14:13:55,35.3,100,0,0,@,T
AA,20070504,14:13:55,35.3,100,0,0,@,T
AA,20070504,14:13:55,35.3,100,0,0,E,P
AA,20070504,14:13:56,35.3,100,0,0,@,T
AA,20070504,14:13:56,35.3,400,0,0,E,N
AA,20070504,14:13:56,35.3,200,0,0,E,N
AA,20070504,14:13:58,35.31,100,0,0,E,N
AA,20070504,14:13:58,35.31,100,0,0,E,N
AA,20070504,14:13:59,35.31,100,0,0,E,N
AA,20070504,14:14:00,35.31,300,0,0,E,N
AA,20070504,14:14:00,35.31,400,0,0,@,D
AA,20070504,14:14:01,35.31,100,0,0,E,N
AA,20070504,14:14:02,35.31,100,0,0,E,N
AA,20070504,14:14:03,35.31,100,0,0,E,N
AA,20070504,14:14:04,35.31,100,0,0,@,T
AA,20070504,14:14:04,35.31,100,0,0,E,N
AA,20070504,14:14:04,35.31,100,0,0,E,N
AA,20070504,14:14:04,35.31,200,0,0,E,N
AA,20070504,14:14:04,35.31,100,0,0,@,T
AA,20070504,14:14:05,35.31,200,0,0,E,N
AA,20070504,14:14:06,35.32,200,0,0,E,N
AA,20070504,14:14:06,35.32,700,0,0,E,N
AA,20070504,14:14:07,35.32,100,0,0,@,T
AA,20070504,14:14:07,35.32,100,0,0,@,T
AA,20070504,14:14:07,35.32,100,0,0,E,N
AA,20070504,14:14:07,35.32,100,0,0,E,N
AA,20070504,14:14:07,35.32,100,0,0,E,N
AA,20070504,14:14:08,35.32,100,0,0,@,T
AA,20070504,14:14:08,35.32,100,0,0,@,T
AA,20070504,14:14:08,35.32,100,0,0,E,N
AA,20070504,14:14:08,35.32,100,0,0,E,N
AA,20070504,14:14:08,35.32,100,0,0,E,N
AA,20070504,14:14:09,35.32,200,0,0,E,N
AA,20070504,14:14:10,35.32,200,0,0,E,N
AA,20070504,14:14:10,35.32,100,0,0,E,P
AA,20070504,14:14:13,35.33,500,0,0,E,N
AA,20070504,14:14:15,35.33,400,0,0,E,P
AA,20070504,14:14:15,35.33,300,0,0,@,T
AA,20070504,14:14:15,35.33,100,0,0,@,T
AA,20070504,14:14:15,35.33,400,0,0,@,T
AA,20070504,14:14:15,35.33,400,0,0,@,T
AA,20070504,14:14:15,35.33,100,0,0,E,N
AA,20070504,14:14:15,35.33,100,0,0,E,N
AA,20070504,14:14:17,35.33,800,0,0,E,N
AA,20070504,14:14:21,35.33,700,0,0,E,N
AA,20070504,14:14:24,35.33,100,0,0,@,T
AA,20070504,14:14:26,35.33,200,0,0,E,N
AA,20070504,14:14:32,35.33,200,0,0,E,N
AA,20070504,14:14:38,35.34,200,0,0,E,N
AA,20070504,14:14:38,35.34,100,0,0,@,T
AA,20070504,14:14:38,35.34,100,0,0,@,T
AA,20070504,14:14:42,35.33,200,0,0,E,N
AA,20070504,14:14:49,35.34,100,0,0,E,N
AA,20070504,14:14:54,35.34,100,0,0,E,N
AA,20070504,14:14:56,35.33,100,0,0,E,P
AA,20070504,14:14:56,35.33,200,0,0,E,P
AA,20070504,14:14:56,35.33,100,0,0,E,P
AA,20070504,14:15:07,35.33,500,0,0,E,N
AA,20070504,14:15:17,35.2527,200,0,0,Z,D
AA,20070504,14:15:18,35.33,100,0,0,E,N
AA,20070504,14:15:25,35.34,300,0,0,@,D
AA,20070504,14:15:33,35.34,100,0,0,@,T
AA,20070504,14:15:33,35.34,100,0,0,F,N
AA,20070504,14:15:37,35.34,300,0,0,E,N
AA,20070504,14:15:40,35.33,1200,0,0,E,N
AA,20070504,14:15:42,35.34,700,0,0,E,N
AA,20070504,14:15:55,35.34,600,0,0,@,D
AA,20070504,14:15:58,35.34,200,0,0,E,N
AA,20070504,14:16:06,35.33,100,0,0,@,D
AA,20070504,14:16:18,35.34,100,0,0,E,N
AA,20070504,14:16:18,35.34,100,0,0,E,N
AA,20070504,14:16:19,35.34,100,0,0,E,N
AA,20070504,14:16:19,35.34,100,0,0,E,N
AA,20070504,14:16:42,35.33,100,0,0,@,D
AA,20070504,14:16:53,35.34,100,0,0,E,N
AA,20070504,14:17:06,35.34,1400,0,0,E,N
AA,20070504,14:17:13,35.34,200,0,0,E,N
AA,20070504,14:17:19,35.34,100,0,0,@,T
AA,20070504,14:17:19,35.34,400,0,0,@,T
AA,20070504,14:17:19,35.34,200,0,0,E,N
AA,20070504,14:17:19,35.34,100,0,0,@,T
AA,20070504,14:17:19,35.34,100,0,0,@,T
AA,20070504,14:17:20,35.34,1400,0,0,E,N
AA,20070504,14:17:23,35.34,200,0,0,E,N
AA,20070504,14:17:23,35.34,100,0,0,@,T
AA,20070504,14:17:23,35.34,100,0,0,@,T
AA,20070504,14:17:23,35.34,100,0,0,E,N
AA,20070504,14:17:23,35.34,100,0,0,@,T
AA,20070504,14:17:23,35.34,100,0,0,@,T
AA,20070504,14:17:24,35.34,100,0,0,@,T
AA,20070504,14:17:24,35.34,100,0,0,E,N
AA,20070504,14:17:26,35.34,100,0,0,@,T
AA,20070504,14:17:26,35.34,100,0,0,E,P
AA,20070504,14:17:27,35.34,400,0,0,F,N
AA,20070504,14:17:27,35.34,200,0,0,E,N
AA,20070504,14:17:27,35.34,100,0,0,E,P
AA,20070504,14:17:27,35.34,200,0,0,E,P
AA,20070504,14:17:27,35.34,100,0,0,E,P
AA,20070504,14:17:27,35.34,200,0,0,E,P
AA,20070504,14:17:27,35.34,200,0,0,E,P
AA,20070504,14:17:27,35.34,100,0,0,@,T
AA,20070504,14:17:27,35.34,100,0,0,E,P
AA,20070504,14:17:27,35.34,100,0,0,E,P
AA,20070504,14:17:27,35.34,100,0,0,E,P
AA,20070504,14:17:27,35.34,100,0,0,@,T
AA,20070504,14:17:27,35.34,100,0,0,E,P
AA,20070504,14:17:27,35.34,100,0,0,E,P
AA,20070504,14:17:28,35.34,100,0,0,E,N
AA,20070504,14:17:28,35.34,100,0,0,@,T
AA,20070504,14:17:28,35.34,100,0,0,@,T
AA,20070504,14:17:28,35.34,100,0,0,@,T
AA,20070504,14:17:28,35.34,100,0,0,E,P
AA,20070504,14:17:28,35.34,100,0,0,E,P
AA,20070504,14:17:28,35.34,100,0,0,E,P
AA,20070504,14:17:28,35.34,100,0,0,E,P
AA,20070504,14:17:28,35.34,100,0,0,E,P
AA,20070504,14:17:28,35.34,100,0,0,E,P
AA,20070504,14:17:28,35.34,100,0,0,E,P
AA,20070504,14:17:28,35.34,100,0,0,E,P
AA,20070504,14:17:29,35.34,100,0,0,E,P
AA,20070504,14:17:29,35.34,100,0,0,E,P
AA,20070504,14:17:29,35.34,100,0,0,E,P
AA,20070504,14:17:29,35.34,100,0,0,E,P
AA,20070504,14:17:29,35.34,100,0,0,E,P
AA,20070504,14:17:29,35.34,100,0,0,E,P
AA,20070504,14:17:29,35.34,100,0,0,E,P
AA,20070504,14:17:29,35.34,100,0,0,E,P
AA,20070504,14:17:29,35.34,100,0,0,E,P
AA,20070504,14:17:29,35.34,100,0,0,E,P
AA,20070504,14:17:29,35.34,100,0,0,E,P
AA,20070504,14:17:29,35.34,1400,0,0,E,N
AA,20070504,14:17:29,35.34,100,0,0,@,T
AA,20070504,14:17:29,35.34,100,0,0,@,T
AA,20070504,14:17:29,35.34,200,0,0,@,T
AA,20070504,14:17:29,35.34,100,0,0,@,T
AA,20070504,14:17:29,35.34,200,0,0,@,T
AA,20070504,14:17:29,35.34,200,0,0,@,T
AA,20070504,14:17:30,35.34,200,0,0,E,N
AA,20070504,14:17:30,35.35,100,0,0,F,N
AA,20070504,14:17:32,35.35,2000,0,0,E,N
AA,20070504,14:17:33,35.35,100,0,0,E,N
AA,20070504,14:17:33,35.35,100,0,0,E,N
AA,20070504,14:17:34,35.35,100,0,0,E,N
AA,20070504,14:17:34,35.34,2000,0,0,E,N
AA,20070504,14:17:35,35.35,200,0,0,E,N
AA,20070504,14:17:37,35.34,400,0,0,F,N
AA,20070504,14:17:50,35.35,100,0,0,@,D
AA,20070504,14:17:50,35.35,100,0,0,@,D
AA,20070504,14:17:53,35.34,200,0,0,F,N
AA,20070504,14:17:53,35.34,100,0,0,@,T
AA,20070504,14:17:53,35.34,400,0,0,E,P
AA,20070504,14:17:53,35.34,100,0,0,E,N
AA,20070504,14:17:53,35.34,200,0,0,E,N
AA,20070504,14:17:53,35.34,500,0,0,E,N
AA,20070504,14:17:53,35.34,300,0,0,E,N
AA,20070504,14:17:56,35.34,100,0,0,@,T
AA,20070504,14:17:58,35.34,100,0,0,@,T
AA,20070504,14:17:59,35.34,200,0,0,E,N
AA,20070504,14:18:01,35.34,100,0,0,@,T
AA,20070504,14:18:04,35.34,100,0,0,@,T
AA,20070504,14:18:04,35.34,100,0,0,E,P
AA,20070504,14:18:09,35.34,100,0,0,E,N
AA,20070504,14:18:09,35.34,100,0,0,E,N
AA,20070504,14:18:10,35.34,100,0,0,@,T
AA,20070504,14:18:12,35.34,100,0,0,@,T
AA,20070504,14:18:17,35.34,100,0,0,@,T
AA,20070504,14:18:20,35.34,100,0,0,E,P
AA,20070504,14:18:21,35.34,100,0,0,@,T
AA,20070504,14:18:21,35.34,100,0,0,E,P
AA,20070504,14:18:21,35.34,100,0,0,E,P
AA,20070504,14:18:21,35.34,100,0,0,E,N
AA,20070504,14:18:22,35.34,100,0,0,E,P
AA,20070504,14:18:25,35.34,100,0,0,@,T
AA,20070504,14:18:27,35.34,100,0,0,@,T
AA,20070504,14:18:59,35.35,100,0,0,E,N
AA,20070504,14:19:00,35.35,500,0,0,E,N
AA,20070504,14:19:07,35.35,100,0,0,@,D
AA,20070504,14:19:08,35.35,300,0,0,E,N
AA,20070504,14:19:12,35.35,100,0,0,E,N
AA,20070504,14:19:17,35.35,400,0,0,E,N
AA,20070504,14:19:18,35.34,100,0,0,E,N
AA,20070504,14:19:39,35.35,100,0,0,@,T
AA,20070504,14:19:43,35.34,400,0,0,E,N
AA,20070504,14:19:47,35.34,500,0,0,E,N
AA,20070504,14:19:48,35.34,100,0,0,@,T
AA,20070504,14:19:48,35.34,100,0,0,@,T
AA,20070504,14:19:48,35.34,100,0,0,@,T
AA,20070504,14:19:48,35.34,100,0,0,E,P
AA,20070504,14:19:48,35.34,200,0,0,E,N
AA,20070504,14:19:48,35.34,200,0,0,E,N
AA,20070504,14:19:48,35.34,1300,0,0,E,N
AA,20070504,14:19:58,35.34,100,0,0,E,N
AA,20070504,14:20:13,35.33,100,0,0,@,T
AA,20070504,14:20:13,35.33,100,0,0,@,T
AA,20070504,14:20:13,35.33,100,0,0,@,T
AA,20070504,14:20:13,35.33,500,0,0,E,N
AA,20070504,14:20:14,35.33,100,0,0,@,T
AA,20070504,14:20:14,35.33,2000,0,0,E,N
AA,20070504,14:20:14,35.33,800,0,0,E,N
AA,20070504,14:20:14,35.33,100,0,0,@,T
AA,20070504,14:20:14,35.33,200,0,0,@,T
AA,20070504,14:20:14,35.33,200,0,0,@,T
AA,20070504,14:20:14,35.33,100,0,0,@,C
AA,20070504,14:20:14,35.33,100,0,0,@,C
AA,20070504,14:20:14,35.33,100,0,0,E,P
AA,20070504,14:20:14,35.33,100,0,0,E,P
AA,20070504,14:20:14,35.33,100,0,0,E,N
AA,20070504,14:20:14,35.33,100,0,0,E,N
AA,20070504,14:20:14,35.33,100,0,0,E,N
AA,20070504,14:20:15,35.32,700,0,0,F,N
AA,20070504,14:20:17,35.32,100,0,0,@,T
AA,20070504,14:20:17,35.32,100,0,0,@,T
AA,20070504,14:20:17,35.32,200,0,0,E,N
AA,20070504,14:20:31,35.32,100,0,0,E,N
AA,20070504,14:20:40,35.32,100,0,0,@,T
AA,20070504,14:20:40,35.32,100,0,0,@,T
AA,20070504,14:20:40,35.32,200,0,0,@,T
AA,20070504,14:20:40,35.32,1300,0,0,@,N
AA,20070504,14:20:42,35.31,100,0,0,E,N
AA,20070504,14:20:42,35.31,100,0,0,E,N
AA,20070504,14:20:42,35.31,100,0,0,E,N
AA,20070504,14:20:43,35.31,100,0,0,@,T
AA,20070504,14:20:43,35.31,100,0,0,E,N
AA,20070504,14:20:43,35.31,200,0,0,E,N
AA,20070504,14:20:43,35.31,100,0,0,E,N
AA,20070504,14:20:43,35.31,100,0,0,E,N
AA,20070504,14:20:44,35.31,400,0,0,E,N
AA,20070504,14:20:45,35.31,100,0,0,E,N
AA,20070504,14:20:45,35.31,100,0,0,E,N
AA,20070504,14:20:45,35.31,100,0,0,E,N
AA,20070504,14:20:47,35.31,100,0,0,@,T
AA,20070504,14:20:47,35.31,100,0,0,@,T
AA,20070504,14:20:53,35.31,300,0,0,E,N
AA,20070504,14:21:25,35.31,100,0,0,E,N
AA,20070504,14:21:25,35.31,300,0,0,E,N
AA,20070504,14:21:25,35.31,100,0,0,E,N
AA,20070504,14:21:25,35.31,100,0,0,E,N
AA,20070504,14:21:25,35.31,100,0,0,@,T
AA,20070504,14:21:25,35.31,100,0,0,@,T
AA,20070504,14:21:25,35.31,100,0,0,@,T
AA,20070504,14:21:26,35.31,100,0,0,@,D
AA,20070504,14:21:26,35.31,100,0,0,@,C
AA,20070504,14:21:26,35.31,100,0,0,@,C
AA,20070504,14:21:26,35.31,100,0,0,E,N
AA,20070504,14:21:26,35.31,100,0,0,E,N
AA,20070504,14:21:26,35.31,100,0,0,E,N
AA,20070504,14:21:26,35.31,100,0,0,E,N
AA,20070504,14:21:26,35.31,100,0,0,E,N
AA,20070504,14:21:26,35.32,100,0,0,@,T
AA,20070504,14:21:26,35.32,100,0,0,@,T
AA,20070504,14:21:38,35.31,100,0,0,E,P
AA,20070504,14:21:38,35.31,100,0,0,E,P
AA,20070504,14:21:39,35.31,100,0,0,@,T
AA,20070504,14:21:39,35.31,300,0,0,E,P
AA,20070504,14:21:40,35.31,300,0,0,E,N
