 
                                                                                                                                                                                                                                                                
 
SYMBOL        DATE      TIME       PRICE     G127    CORR    COND    EX      SIZE
  AA      20070504    12:30:01    35.2500      0       0      @      T        400
  AA      20070504    12:30:01    35.2500      0       0      E      P        100
  AA      20070504    12:30:02    35.2500      0       0      E      N        900
  AA      20070504    12:30:02    35.2400      0       0      @      T        100
  AA      20070504    12:30:02    35.2400      0       0      @      T        100
  AA      20070504    12:30:03    35.2400      0       0      E      N        200
  AA      20070504    12:30:03    35.2500      0       0      @      T        200
  AA      20070504    12:30:03    35.2500      0       0      @      T        100
  AA      20070504    12:30:03    35.2500      0       0      @      T        100
  AA      20070504    12:30:03    35.2500      0       0      @      T        100
  AA      20070504    12:30:03    35.2500      0       0      @      T        100
  AA      20070504    12:30:03    35.2500      0       0      @      T        100
  AA      20070504    12:30:03    35.2500      0       0      @      T        100
  AA      20070504    12:30:03    35.2500      0       0      @      T        200
  AA      20070504    12:30:03    35.2500      0       0      E      P        200
  AA      20070504    12:30:03    35.2500      0       0      E      P        100
  AA      20070504    12:30:03    35.2500      0       0      E      P        100
  AA      20070504    12:30:03    35.2500      0       0      E      P        100
  AA      20070504    12:30:03    35.2500      0       0      E      P        100
  AA      20070504    12:30:03    35.2500      0       0      E      P        800
  AA      20070504    12:30:03    35.2600      0       0      @      T        400
  AA      20070504    12:30:03    35.2600      0       0      @      T        100
  AA      20070504    12:30:03    35.2500      0       0      F      C        100
  AA      20070504    12:30:03    35.2600      0       0      F      P        100
  AA      20070504    12:30:03    35.2600      0       0      F      P        100
  AA      20070504    12:30:04    35.2600      0       0      E      P        100
  AA      20070504    12:30:04    35.2500      0       0      @      T        100
  AA      20070504    12:30:04    35.2600      0       0      F      N        500
  AA      20070504    12:30:05    35.2600      0       0      @      T        100
  AA      20070504    12:30:06    35.2500      0       0      E      N        200
  AA      20070504    12:30:07    35.2600      0       0      E      N        100
  AA      20070504    12:30:09    35.2600      0       0      E      N        100
  AA      20070504    12:30:13    35.2600      0       0      E      N        100
  AA      20070504    12:30:14    35.2500      0       0      F      N        200
  AA      20070504    12:30:16    35.2600      0       0      E      N        100
  AA      20070504    12:30:34    35.2500      0       0      E      N        100
  AA      20070504    12:30:37    35.2600      0       0      @      D        300
  AA      20070504    12:30:43    35.2600      0       0      @      T        100
  AA      20070504    12:30:43    35.2600      0       0      @      T        100
  AA      20070504    12:30:43    35.2600      0       0      @      T        100
  AA      20070504    12:30:43    35.2600      0       0      @      T        200
  AA      20070504    12:30:43    35.2600      0       0      @      T        100
  AA      20070504    12:30:43    35.2600      0       0      @      T        100
  AA      20070504    12:30:43    35.2600      0       0      @      T        300
  AA      20070504    12:30:43    35.2600      0       0      E      P        100
  AA      20070504    12:30:43    35.2600      0       0      E      P        100
  AA      20070504    12:30:43    35.2600      0       0      E      P        100
  AA      20070504    12:30:43    35.2600      0       0      E      P        100
  AA      20070504    12:30:43    35.2600      0       0      E      P        200
  AA      20070504    12:30:43    35.2600      0       0      @      T        100
  AA      20070504    12:30:43    35.2600      0       0      @      T        100
  AA      20070504    12:30:43    35.2600      0       0      @      T        100
  AA      20070504    12:30:43    35.2600      0       0      F      N       2300
  AA      20070504    12:30:44    35.2600      0       0      F      C        100
  AA      20070504    12:30:44    35.2600      0       0      @      T        100
  AA      20070504    12:30:44    35.2600      0       0      @      T        100
  AA      20070504    12:30:44    35.2700      0       0      F      N        200
  AA      20070504    12:30:44    35.2600      0       0      @      D        100
  AA      20070504    12:30:44    35.2600      0       0      @      D        100
  AA      20070504    12:30:44    35.2600      0       0      @      D        100
  AA      20070504    12:30:44    35.2600      0       0      @      D        200
  AA      20070504    12:30:44    35.2600      0       0      @      D        200
  AA      20070504    12:30:44    35.2600      0       0      E      P        100
  AA      20070504    12:30:45    35.2600      0       0      E      P        200
  AA      20070504    12:30:45    35.2600      0       0      E      P        100
  AA      20070504    12:30:45    35.2600      0       0      @      T        100
  AA      20070504    12:30:45    35.2600      0       0      @      T        100
  AA      20070504    12:30:45    35.2600      0       0      @      T        100
  AA      20070504    12:30:45    35.2600      0       0      @      T        100
  AA      20070504    12:30:45    35.2600      0       0      @      T        100
  AA      20070504    12:30:45    35.2600      0       0      @      T        100
  AA      20070504    12:30:45    35.2600      0       0      E      N        100
  AA      20070504    12:30:45    35.2500      0       0      @      T        100
  AA      20070504    12:30:50    35.2500      0       0      E      N        100
  AA      20070504    12:30:52    35.2500      0       0      E      N        200
  AA      20070504    12:30:56    35.2500      0       0      @      T        100
  AA      20070504    12:30:57    35.2500      0       0      E      N        200
  AA      20070504    12:30:57    35.2500      0       0      E      N        500
  AA      20070504    12:30:58    35.2400      0       0      @      T        100
  AA      20070504    12:30:58    35.2400      0       0      @      T        100
  AA      20070504    12:30:58    35.2400      0       0      @      D        300
  AA      20070504    12:31:04    35.2400      0       0      @      T        100
  AA      20070504    12:31:04    35.2400      0       0      @      T        100
  AA      20070504    12:31:04    35.2400      0       0      @      T        100
  AA      20070504    12:31:04    35.2400      0       0      @      T        100
  AA      20070504    12:31:04    35.2400      0       0      E      N        100
  AA      20070504    12:31:04    35.2400      0       0      E      N        200
  AA      20070504    12:31:04    35.2400      0       0      @      T        100
  AA      20070504    12:31:04    35.2400      0       0      @      T        100
  AA      20070504    12:31:04    35.2400      0       0      E      N        100
  AA      20070504    12:31:05    35.2400      0       0      E      N        100
  AA      20070504    12:31:08    35.2400      0       0      @      T        100
  AA      20070504    12:31:08    35.2400      0       0      @      T        100
  AA      20070504    12:31:18    35.2500      0       0      E      N        600
  AA      20070504    12:31:24    35.2400      0       0      @      T        100
  AA      20070504    12:31:24    35.2400      0       0      @      T        100
  AA      20070504    12:31:24    35.2400      0       0      @      T        100
  AA      20070504    12:31:24    35.2400      0       0      @      T        100
  AA      20070504    12:31:24    35.2400      0       0      @      T        100
  AA      20070504    12:31:24    35.2400      0       0      @      T        100
  AA      20070504    12:31:24    35.2400      0       0      @      T        200
  AA      20070504    12:31:26    35.2400      0       0      @      T        200
  AA      20070504    12:31:26    35.2400      0       0      @      T        100
  AA      20070504    12:31:27    35.2400      0       0      @      T        100
  AA      20070504    12:31:27    35.2400      0       0      E      N        200
  AA      20070504    12:31:27    35.2400      0       0      E      N       3800
  AA      20070504    12:31:29    35.2300      0       0      @      N        300
  AA      20070504    12:31:29    35.2300      0       0      @      T       1200
  AA      20070504    12:31:29    35.2300      0       0      @      T        100
  AA      20070504    12:31:31    35.2200      0       0      @      N        100
  AA      20070504    12:31:32    35.2200      0       0      E      N        100
  AA      20070504    12:31:35    35.2300      0       0      E      N        200
  AA      20070504    12:31:35    35.2100      0       0      E      P        400
  AA      20070504    12:31:35    35.2200      0       0      @      T        100
  AA      20070504    12:31:35    35.2200      0       0      @      T        100
  AA      20070504    12:31:35    35.2100      0       0      @      N       6200
  AA      20070504    12:31:35    35.2200      0       0      E      N        100
  AA      20070504    12:31:35    35.2100      0       0      @      T        100
  AA      20070504    12:31:37    35.2100      0       0      F      D        300
  AA      20070504    12:31:37    35.2100      0       0      @      T        100
  AA      20070504    12:31:41    35.2100      0       0      @      T        100
  AA      20070504    12:31:41    35.2100      0       0      @      T        100
  AA      20070504    12:31:44    35.2200      0       0      @      T        100
  AA      20070504    12:31:44    35.2200      0       0      @      T        100
  AA      20070504    12:31:44    35.2200      0       0      @      T        100
  AA      20070504    12:31:44    35.2200      0       0      @      T        100
  AA      20070504    12:31:44    35.2200      0       0      @      T        100
  AA      20070504    12:31:44    35.2200      0       0      @      T        100
  AA      20070504    12:31:44    35.2200      0       0      @      D        100
  AA      20070504    12:31:44    35.2200      0       0      @      D        300
  AA      20070504    12:31:44    35.2200      0       0      @      D        500
  AA      20070504    12:31:44    35.2200      0       0      E      N        500
  AA      20070504    12:31:44    35.2200      0       0      @      T        100
  AA      20070504    12:31:45    35.2200      0       0      @      T        100
  AA      20070504    12:31:45    35.2200      0       0      @      T        100
  AA      20070504    12:31:45    35.2200      0       0      @      T        100
  AA      20070504    12:31:45    35.2200      0       0      F      N       2400
  AA      20070504    12:31:45    35.2200      0       0      E      N        100
  AA      20070504    12:31:45    35.2200      0       0      @      T        100
  AA      20070504    12:31:45    35.2200      0       0      @      T        100
  AA      20070504    12:31:45    35.2200      0       0      @      D        100
  AA      20070504    12:31:47    35.2200      0       0      @      D        100
  AA      20070504    12:31:47    35.2200      0       0      E      N        800
  AA      20070504    12:31:49    35.2300      0       0      E      N       1300
  AA      20070504    12:31:49    35.2300      0       0      E      N        200
  AA      20070504    12:31:49    35.2300      0       0      E      N        800
  AA      20070504    12:31:54    35.2300      0       0      E      N        600
  AA      20070504    12:31:54    35.2300      0       0      @      T        100
  AA      20070504    12:31:54    35.2300      0       0      @      T        300
  AA      20070504    12:31:55    35.2300      0       0      @      T        100
  AA      20070504    12:31:55    35.2300      0       0      @      T        100
  AA      20070504    12:31:55    35.2300      0       0      @      T        100
  AA      20070504    12:31:55    35.2300      0       0      @      T        100
  AA      20070504    12:31:55    35.2300      0       0      @      T        100
  AA      20070504    12:31:55    35.2300      0       0      @      T        100
  AA      20070504    12:31:55    35.2300      0       0      E      N        100
  AA      20070504    12:31:56    35.2300      0       0      E      N        100
  AA      20070504    12:31:58    35.2200      0       0      F      N        100
  AA      20070504    12:31:59    35.2200      0       0      @      T        100
  AA      20070504    12:31:59    35.2300      0       0      @      T        100
  AA      20070504    12:31:59    35.2300      0       0      @      T        100
  AA      20070504    12:31:59    35.2300      0       0      @      T        200
  AA      20070504    12:31:59    35.2300      0       0      @      T        100
  AA      20070504    12:31:59    35.2300      0       0      @      T        100
  AA      20070504    12:31:59    35.2300      0       0      @      T        100
  AA      20070504    12:31:59    35.2300      0       0      @      T        200
  AA      20070504    12:31:59    35.2300      0       0      @      T        100
  AA      20070504    12:31:59    35.2300      0       0      @      T        100
  AA      20070504    12:31:59    35.2300      0       0      F      P        200
  AA      20070504    12:32:00    35.2200      0       0      F      N        100
  AA      20070504    12:32:00    35.2300      0       0      F      N       2300
  AA      20070504    12:32:05    35.2300      0       0      @      D        400
  AA      20070504    12:32:08    35.2200      0       0      E      N        200
  AA      20070504    12:32:13    35.2200      0       0      @      T        100
  AA      20070504    12:32:13    35.2200      0       0      @      T        100
  AA      20070504    12:32:14    35.2200      0       0      E      N        500
  AA      20070504    12:32:22    35.2100      0       0      @      T        200
  AA      20070504    12:32:22    35.2100      0       0      @      T        100
  AA      20070504    12:32:22    35.2100      0       0      @      T        600
  AA      20070504    12:32:22    35.2100      0       0      E      N       1100
  AA      20070504    12:32:22    35.2100      0       0      @      T        100
  AA      20070504    12:32:23    35.2200      0       0      E      N        300
  AA      20070504    12:32:25    35.2100      0       0      E      N        100
  AA      20070504    12:32:25    35.2100      0       0      @      T        100
  AA      20070504    12:32:25    35.2100      0       0      @      T        100
  AA      20070504    12:32:31    35.2100      0       0      @      T        100
  AA      20070504    12:32:32    35.2100      0       0      @      T        100
  AA      20070504    12:32:32    35.2100      0       0      @      T        100
  AA      20070504    12:32:32    35.2100      0       0      @      T        100
  AA      20070504    12:32:32    35.2100      0       0      @      T        200
  AA      20070504    12:32:32    35.2100      0       0      @      T        100
  AA      20070504    12:32:33    35.2100      0       0      @      T        200
  AA      20070504    12:32:33    35.2100      0       0      @      T        100
  AA      20070504    12:32:33    35.2100      0       0      @      T        100
  AA      20070504    12:32:33    35.2100      0       0      E      N        100
  AA      20070504    12:32:33    35.2100      0       0      E      N        200
  AA      20070504    12:32:33    35.2100      0       0      @      T        100
  AA      20070504    12:32:34    35.2100      0       0      @      T        100
  AA      20070504    12:32:34    35.2100      0       0      E      N        100
  AA      20070504    12:32:40    35.2100      0       0      @      T        100
  AA      20070504    12:32:40    35.2100      0       0      @      T        100
  AA      20070504    12:32:43    35.2100      0       0      @      D        100
  AA      20070504    12:32:44    35.2200      0       0      E      N        800
  AA      20070504    12:32:44    35.2200      0       0      @      T        100
  AA      20070504    12:32:44    35.2200      0       0      E      N        500
  AA      20070504    12:32:45    35.2200      0       0      E      N        100
  AA      20070504    12:32:45    35.2200      0       0      E      N        100
  AA      20070504    12:32:47    35.2200      0       0      E      N        100
  AA      20070504    12:32:48    35.2200      0       0      @      T        100
  AA      20070504    12:32:48    35.2200      0       0      @      T        100
  AA      20070504    12:32:48    35.2200      0       0      @      T        100
  AA      20070504    12:32:48    35.2200      0       0      @      T        100
  AA      20070504    12:32:48    35.2200      0       0      @      C        200
  AA      20070504    12:32:48    35.2200      0       0      E      N        100
  AA      20070504    12:33:01    35.2100      0       0      @      T        100
  AA      20070504    12:33:01    35.2100      0       0      @      T        100
  AA      20070504    12:33:23    35.2100      0       0      E      N        200
  AA      20070504    12:33:27    35.2100      0       0      E      N        100
  AA      20070504    12:33:31    35.2100      0       0      E      N        100
  AA      20070504    12:33:34    35.2100      0       0      E      N        100
  AA      20070504    12:33:57    35.2200      0       0      E      N       1000
  AA      20070504    12:34:05    35.2200      0       0      @      T        100
  AA      20070504    12:34:05    35.2200      0       0      @      T        400
  AA      20070504    12:34:06    35.2200      0       0      F      N       2400
  AA      20070504    12:34:07    35.2100      0       0      @      T        100
  AA      20070504    12:34:07    35.2100      0       0      @      T        400
  AA      20070504    12:34:07    35.2100      0       0      @      T        600
  AA      20070504    12:34:07    35.2100      0       0      F      N        500
  AA      20070504    12:34:07    35.2200      0       0      E      N        300
  AA      20070504    12:34:14    35.2200      0       0      @      T        100
  AA      20070504    12:34:14    35.2200      0       0      @      T        100
  AA      20070504    12:34:14    35.2200      0       0      @      T        200
  AA      20070504    12:34:15    35.2100      0       0      @      B        100
  AA      20070504    12:34:15    35.2100      0       0      @      T        100
  AA      20070504    12:34:16    35.2100      0       0      E      N        100
  AA      20070504    12:34:19    35.2200      0       0      @      T        100
  AA      20070504    12:34:20    35.2200      0       0      E      N        100
  AA      20070504    12:34:21    35.2200      0       0      E      N        100
  AA      20070504    12:34:29    35.2100      0       0      E      N        400
  AA      20070504    12:34:30    35.2100      0       0      E      N        500
  AA      20070504    12:34:32    35.2100      0       0      E      P        100
  AA      20070504    12:34:37    35.2100      0       0      E      N        100
  AA      20070504    12:34:44    35.2100      0       0      F      N        200
  AA      20070504    12:34:53    35.2100      0       0      E      N        100
  AA      20070504    12:35:00    35.2100      0       0      E      N        200
  AA      20070504    12:35:01    35.2100      0       0      E      N        500
  AA      20070504    12:35:04    35.2100      0       0      E      N        400
  AA      20070504    12:35:05    35.2100      0       0      E      P        100
  AA      20070504    12:35:08    35.2000      0       0      E      N        200
  AA      20070504    12:35:09    35.2000      0       0      @      T        500
  AA      20070504    12:35:09    35.2000      0       0      @      T        200
  AA      20070504    12:35:09    35.2000      0       0      @      T        900
  AA      20070504    12:35:12    35.2000      0       0      E      N        200
  AA      20070504    12:35:13    35.2000      0       0      @      D        100
  AA      20070504    12:35:13    35.2000      0       0      @      D        800
  AA      20070504    12:35:14    35.2000      0       0      E      N        100
  AA      20070504    12:35:18    35.2000      0       0      E      N        100
  AA      20070504    12:35:21    35.2000      0       0      E      N        100
  AA      20070504    12:35:24    35.2000      0       0      E      N        300
  AA      20070504    12:35:24    35.2000      0       0      @      T        100
  AA      20070504    12:35:25    35.2000      0       0      E      N        100
  AA      20070504    12:35:28    35.2000      0       0      E      N        200
  AA      20070504    12:35:32    35.2100      0       0      E      N        400
  AA      20070504    12:35:33    35.2000      0       0      E      N       1300
  AA      20070504    12:35:33    35.2000      0       0      @      T        300
  AA      20070504    12:35:34    35.2000      0       0      E      N        200
  AA      20070504    12:35:36    35.1900      0       0      E      N        600
  AA      20070504    12:35:39    35.2000      0       0      E      N        300
  AA      20070504    12:35:41    35.1900      0       0      @      D       1200
  AA      20070504    12:35:42    35.1900      0       0      E      N        400
  AA      20070504    12:35:44    35.1900      0       0      @      T        200
  AA      20070504    12:35:44    35.1900      0       0      @      T       1000
  AA      20070504    12:35:47    35.1900      0       0      E      N        100
  AA      20070504    12:35:50    35.1900      0       0      E      N        400
  AA      20070504    12:35:52    35.1900      0       0      @      D        300
  AA      20070504    12:35:52    35.1900      0       0      @      D        100
  AA      20070504    12:35:53    35.1895      0       0      @      D        200
  AA      20070504    12:36:01    35.1900      0       0      @      T        100
  AA      20070504    12:36:01    35.1900      0       0      @      T        100
  AA      20070504    12:36:01    35.1900      0       0      @      T        100
  AA      20070504    12:36:01    35.1900      0       0      @      T        100
  AA      20070504    12:36:01    35.1900      0       0      @      T        100
  AA      20070504    12:36:01    35.1900      0       0      @      T        100
  AA      20070504    12:36:02    35.1900      0       0      @      T        100
  AA      20070504    12:36:02    35.2000      0       0      @      T        100
  AA      20070504    12:36:02    35.2000      0       0      @      T        100
  AA      20070504    12:36:02    35.2000      0       0      @      T        100
  AA      20070504    12:36:02    35.1900      0       0      F      C        100
  AA      20070504    12:36:02    35.2000      0       0      F      N       1800
  AA      20070504    12:36:03    35.1900      0       0      @      T        100
  AA      20070504    12:36:03    35.1900      0       0      @      T        100
  AA      20070504    12:36:05    35.1900      0       0      @      T        100
  AA      20070504    12:36:06    35.1800      0       0      @      D        100
  AA      20070504    12:36:06    35.1800      0       0      @      T        100
  AA      20070504    12:36:07    35.1800      0       0      E      N        200
  AA      20070504    12:36:07    35.1800      0       0      E      N        500
  AA      20070504    12:36:09    35.1800      0       0      F      N        200
  AA      20070504    12:36:09    35.1800      0       0      E      N        100
  AA      20070504    12:36:11    35.1800      0       0      @      T        200
  AA      20070504    12:36:11    35.1800      0       0      @      T        100
  AA      20070504    12:36:14    35.1800      0       0      @      T        100
  AA      20070504    12:36:15    35.1800      0       0      @      T        100
  AA      20070504    12:36:15    35.1800      0       0      @      T        100
  AA      20070504    12:36:15    35.1800      0       0      @      T        100
  AA      20070504    12:36:15    35.1800      0       0      @      T        100
  AA      20070504    12:36:20    35.1700      0       0      E      N        200
  AA      20070504    12:36:27    35.1800      0       0      @      T        100
  AA      20070504    12:36:27    35.1800      0       0      @      T        100
  AA      20070504    12:36:27    35.1800      0       0      @      T        100
  AA      20070504    12:36:27    35.1800      0       0      @      T        100
  AA      20070504    12:36:27    35.1800      0       0      @      T        100
  AA      20070504    12:36:27    35.1800      0       0      @      T        100
  AA      20070504    12:36:27    35.1800      0       0      @      T        100
  AA      20070504    12:36:28    35.1800      0       0      E      N        400
  AA      20070504    12:36:28    35.1800      0       0      @      T        100
  AA      20070504    12:36:28    35.1800      0       0      @      T        100
  AA      20070504    12:36:28    35.1800      0       0      @      T        100
  AA      20070504    12:36:28    35.1800      0       0      @      T        100
  AA      20070504    12:36:28    35.1800      0       0      E      N       4800
  AA      20070504    12:36:28    35.1800      0       0      E      N        100
  AA      20070504    12:36:28    35.1800      0       0      E      N        200
  AA      20070504    12:36:28    35.1800      0       0      @      C        100
  AA      20070504    12:36:28    35.1800      0       0      @      C        100
  AA      20070504    12:36:28    35.1800      0       0      @      C        100
  AA      20070504    12:36:28    35.1800      0       0      @      T        100
  AA      20070504    12:36:28    35.1800      0       0      @      T        100
  AA      20070504    12:36:28    35.1800      0       0      @      T        100
  AA      20070504    12:36:31    35.1900      0       0      E      N        400
  AA      20070504    12:36:49    35.1800      0       0      E      N        100
  AA      20070504    12:36:50    35.1900      0       0      @      T        400
  AA      20070504    12:36:50    35.1900      0       0      E      P        800
  AA      20070504    12:36:50    35.1900      0       0      E      N        200
  AA      20070504    12:36:50    35.1800      0       0      E      N       2000
  AA      20070504    12:36:50    35.1900      0       0      @      T        100
  AA      20070504    12:36:50    35.1900      0       0      @      T        100
  AA      20070504    12:37:14    35.1800      0       0      E      N        500
  AA      20070504    12:37:14    35.1800      0       0      @      T        100
  AA      20070504    12:37:14    35.1900      0       0      @      T        100
  AA      20070504    12:37:14    35.1900      0       0      @      T        100
  AA      20070504    12:37:14    35.1800      0       0      @      T        100
  AA      20070504    12:37:14    35.1800      0       0      @      T        100
  AA      20070504    12:37:15    35.1900      0       0      F      N        500
  AA      20070504    12:37:16    35.1800      0       0      @      T        100
  AA      20070504    12:37:16    35.1800      0       0      @      T        100
  AA      20070504    12:37:16    35.1800      0       0      @      D        400
  AA      20070504    12:37:23    35.1800      0       0      @      T        100
  AA      20070504    12:37:23    35.1800      0       0      @      T        100
  AA      20070504    12:37:23    35.1800      0       0      @      T        100
  AA      20070504    12:37:23    35.1800      0       0      @      T        500
  AA      20070504    12:37:23    35.1800      0       0      E      N        200
  AA      20070504    12:37:26    35.1800      0       0      E      N        100
  AA      20070504    12:37:27    35.1800      0       0      @      T        100
  AA      20070504    12:37:29    35.1850      0       0      @      D        100
  AA      20070504    12:37:36    35.1900      0       0      F      N        200
  AA      20070504    12:37:36    35.1900      0       0      E      N        300
  AA      20070504    12:37:36    35.1900      0       0      E      N       1200
  AA      20070504    12:37:36    35.1900      0       0      @      T        100
  AA      20070504    12:37:36    35.1900      0       0      @      T        100
  AA      20070504    12:37:36    35.1900      0       0      E      N        400
  AA      20070504    12:37:37    35.1900      0       0      E      P        100
  AA      20070504    12:37:37    35.1900      0       0      E      P        100
  AA      20070504    12:37:37    35.1900      0       0      E      P        100
  AA      20070504    12:37:37    35.1900      0       0      E      N        700
  AA      20070504    12:37:37    35.1900      0       0      @      T        100
  AA      20070504    12:37:37    35.1900      0       0      @      T        100
  AA      20070504    12:37:37    35.1900      0       0      @      T        100
  AA      20070504    12:37:37    35.1900      0       0      @      T        100
  AA      20070504    12:37:37    35.1900      0       0      @      T        100
  AA      20070504    12:37:37    35.1900      0       0      @      T        100
  AA      20070504    12:37:37    35.1900      0       0      @      T        100
  AA      20070504    12:37:37    35.1900      0       0      @      T        100
  AA      20070504    12:37:38    35.2000      0       0      E      N        300
  AA      20070504    12:37:38    35.2000      0       0      @      T        100
  AA      20070504    12:37:38    35.2000      0       0      @      T        100
  AA      20070504    12:37:38    35.2000      0       0      @      T        100
  AA      20070504    12:37:38    35.2000      0       0      @      T        100
  AA      20070504    12:37:38    35.2000      0       0      @      T        100
  AA      20070504    12:37:38    35.2000      0       0      E      P        100
  AA      20070504    12:37:38    35.2000      0       0      E      P        100
  AA      20070504    12:37:38    35.2000      0       0      @      T        100
  AA      20070504    12:37:38    35.2000      0       0      @      T        100
  AA      20070504    12:37:39    35.2000      0       0      E      N        300
  AA      20070504    12:37:39    35.2000      0       0      E      N        200
  AA      20070504    12:37:39    35.2000      0       0      @      T        100
  AA      20070504    12:37:39    35.2000      0       0      @      T        100
  AA      20070504    12:37:39    35.2000      0       0      @      T        100
  AA      20070504    12:37:39    35.2000      0       0      @      T        100
  AA      20070504    12:37:39    35.2000      0       0      @      T        100
  AA      20070504    12:37:39    35.2000      0       0      @      T        100
  AA      20070504    12:37:39    35.2000      0       0      @      T        100
  AA      20070504    12:37:40    35.2000      0       0      @      T        100
  AA      20070504    12:37:40    35.2000      0       0      @      T        100
  AA      20070504    12:37:40    35.2000      0       0      E      N        100
  AA      20070504    12:37:40    35.2000      0       0      E      N        300
  AA      20070504    12:37:40    35.2000      0       0      E      N        200
  AA      20070504    12:37:40    35.2000      0       0      E      N        500
  AA      20070504    12:37:40    35.2000      0       0      F      N        500
  AA      20070504    12:37:40    35.2100      0       0      @      T        100
  AA      20070504    12:37:40    35.2100      0       0      @      T        100
  AA      20070504    12:37:40    35.2100      0       0      @      T        100
  AA      20070504    12:37:41    35.2100      0       0      @      D        100
  AA      20070504    12:37:41    35.2100      0       0      @      D        100
  AA      20070504    12:37:41    35.2100      0       0      @      D        100
  AA      20070504    12:37:50    35.2000      0       0      @      T        100
  AA      20070504    12:37:50    35.2000      0       0      @      T        100
  AA      20070504    12:37:50    35.2000      0       0      E      P        100
  AA      20070504    12:37:50    35.2000      0       0      E      N        200
  AA      20070504    12:37:57    35.2000      0       0      E      N       2000
  AA      20070504    12:38:04    35.2000      0       0      @      T        100
  AA      20070504    12:38:04    35.2000      0       0      E      N        200
  AA      20070504    12:38:05    35.2000      0       0      E      P        100
  AA      20070504    12:38:06    35.2100      0       0      @      T        200
  AA      20070504    12:38:06    35.2100      0       0      @      T        100
  AA      20070504    12:38:06    35.2100      0       0      @      T        100
  AA      20070504    12:38:06    35.2100      0       0      @      T        100
  AA      20070504    12:38:07    35.2100      0       0      F      N       2200
  AA      20070504    12:38:26    35.2000      0       0      E      N        100
  AA      20070504    12:38:29    35.2200      0       0      E      P        300
  AA      20070504    12:38:29    35.2100      0       0      E      N       1500
  AA      20070504    12:38:29    35.2200      0       0      E      N       2900
  AA      20070504    12:38:30    35.2200      0       0      E      N        200
  AA      20070504    12:38:30    35.2300      0       0      @      T        100
  AA      20070504    12:38:30    35.2200      0       0      E      N        200
  AA      20070504    12:38:30    35.2300      0       0      @      T        100
  AA      20070504    12:38:30    35.2200      0       0      F      N       1200
  AA      20070504    12:38:31    35.2300      0       0      E      N        200
  AA      20070504    12:38:32    35.2300      0       0      E      N        100
  AA      20070504    12:38:33    35.2200      0       0      E      N        100
  AA      20070504    12:38:36    35.2300      0       0      E      N        100
  AA      20070504    12:38:37    35.2200      0       0      E      N        200
  AA      20070504    12:38:39    35.2300      0       0      E      N        100
  AA      20070504    12:38:39    35.2200      0       0      E      N        300
  AA      20070504    12:38:39    35.2200      0       0      E      N       1500
  AA      20070504    12:38:39    35.2200      0       0      E      P        400
  AA      20070504    12:38:39    35.2200      0       0      E      P        100
  AA      20070504    12:38:40    35.2300      0       0      E      N        100
  AA      20070504    12:38:41    35.2200      0       0      E      N        100
  AA      20070504    12:38:45    35.2200      0       0      E      N        200
  AA      20070504    12:38:49    35.2200      0       0      @      T        100
  AA      20070504    12:38:49    35.2200      0       0      @      T        100
  AA      20070504    12:38:49    35.2200      0       0      @      T        100
  AA      20070504    12:38:49    35.2200      0       0      @      T        500
  AA      20070504    12:38:49    35.2200      0       0      @      T        300
  AA      20070504    12:38:49    35.2200      0       0      @      T        200
  AA      20070504    12:38:49    35.2200      0       0      E      P        100
  AA      20070504    12:38:49    35.2200      0       0      E      N        100
  AA      20070504    12:38:50    35.2100      0       0      @      T        100
  AA      20070504    12:38:50    35.2100      0       0      @      T        100
  AA      20070504    12:38:50    35.2100      0       0      @      T        100
  AA      20070504    12:38:50    35.2100      0       0      @      T        100
  AA      20070504    12:38:50    35.2100      0       0      @      T        100
  AA      20070504    12:38:50    35.2200      0       0      E      N        100
  AA      20070504    12:38:51    35.2100      0       0      @      T        100
  AA      20070504    12:38:53    35.2000      0       0      E      N        500
  AA      20070504    12:38:53    35.2000      0       0      @      T        100
  AA      20070504    12:38:53    35.2000      0       0      @      T        100
  AA      20070504    12:38:53    35.2000      0       0      E      N        200
  AA      20070504    12:38:56    35.2000      0       0      E      N        800
  AA      20070504    12:38:56    35.2000      0       0      E      N        500
  AA      20070504    12:38:56    35.2000      0       0      E      N        500
  AA      20070504    12:38:57    35.2100      0       0      E      N        200
  AA      20070504    12:38:59    35.2100      0       0      @      T        100
  AA      20070504    12:38:59    35.2100      0       0      @      T        100
  AA      20070504    12:38:59    35.2100      0       0      @      T        100
  AA      20070504    12:38:59    35.2100      0       0      E      N        100
  AA      20070504    12:38:59    35.2100      0       0      E      N        200
  AA      20070504    12:38:59    35.2100      0       0      E      N        100
  AA      20070504    12:38:59    35.2100      0       0      E      N        100
  AA      20070504    12:38:59    35.2000      0       0      E      N        200
  AA      20070504    12:39:01    35.2000      0       0      E      N        100
  AA      20070504    12:39:02    35.2100      0       0      @      D        100
  AA      20070504    12:39:02    35.2100      0       0      @      T        100
  AA      20070504    12:39:02    35.2100      0       0      @      T        100
  AA      20070504    12:39:02    35.2100      0       0      @      T        100
  AA      20070504    12:39:02    35.2100      0       0      @      T        100
  AA      20070504    12:39:02    35.2100      0       0      @      T        100
  AA      20070504    12:39:03    35.2100      0       0      @      T        100
  AA      20070504    12:39:03    35.2100      0       0      F      N       1400
  AA      20070504    12:39:03    35.2100      0       0      E      N        200
