"","SYMBOL","DATE","TIME","PRICE","SIZE","G127","CORR","COND","EX"
"7737","AA",20070504,"11:09:53",35.27,200,0,0,"E","P"
"7738","AA",20070504,"11:09:53",35.27,100,0,0,"E","P"
"7739","AA",20070504,"11:09:53",35.27,100,0,0,"E","P"
"7740","AA",20070504,"11:09:53",35.27,100,0,0,"E","P"
"7741","AA",20070504,"11:09:53",35.27,100,0,0,"E","P"
"7742","AA",20070504,"11:09:53",35.27,400,0,0,"E","P"
"7743","AA",20070504,"11:09:53",35.27,200,0,0,"E","P"
"7745","AA",20070504,"11:10:01",35.27,1200,0,0,"E","N"
"7746","AA",20070504,"11:10:02",35.27,300,0,0,"E","N"
"7747","AA",20070504,"11:10:02",35.27,300,0,0,"E","N"
"7748","AA",20070504,"11:10:04",35.27,300,0,0,"E","N"
"7750","AA",20070504,"11:10:09",35.26,100,0,0,"E","P"
"7754","AA",20070504,"11:10:09",35.26,200,0,0,"F","N"
"7755","AA",20070504,"11:10:09",35.25,100,0,0,"F","P"
"7756","AA",20070504,"11:10:09",35.25,100,0,0,"F","P"
"7757","AA",20070504,"11:10:09",35.25,100,0,0,"F","P"
"7760","AA",20070504,"11:10:09",35.25,400,0,0,"F","N"
"7761","AA",20070504,"11:10:10",35.26,100,0,0,"E","N"
"7762","AA",20070504,"11:10:10",35.26,300,0,0,"E","N"
"7765","AA",20070504,"11:10:10",35.26,100,0,0,"E","P"
"7766","AA",20070504,"11:10:11",35.26,100,0,0,"E","N"
"7770","AA",20070504,"11:10:12",35.26,100,0,0,"E","N"
"7771","AA",20070504,"11:10:12",35.26,300,0,0,"E","N"
"7782","AA",20070504,"11:10:16",35.26,100,0,0,"E","N"
"7784","AA",20070504,"11:10:17",35.27,300,0,0,"E","N"
"7785","AA",20070504,"11:10:19",35.26,400,0,0,"E","N"
"7786","AA",20070504,"11:10:19",35.26,100,0,0,"E","N"
"7787","AA",20070504,"11:10:19",35.27,200,0,0,"E","N"
"7789","AA",20070504,"11:10:26",35.26,100,0,0,"E","N"
"7790","AA",20070504,"11:10:28",35.27,300,0,0,"E","N"
"7791","AA",20070504,"11:10:29",35.27,1500,0,0,"E","N"
"7793","AA",20070504,"11:10:31",35.27,100,0,0,"E","N"
"7794","AA",20070504,"11:10:31",35.27,300,0,0,"E","N"
"7797","AA",20070504,"11:10:32",35.27,100,0,0,"E","N"
"7798","AA",20070504,"11:10:32",35.27,100,0,0,"E","N"
"7799","AA",20070504,"11:10:32",35.27,400,0,0,"E","N"
"7800","AA",20070504,"11:10:34",35.28,300,0,0,"E","N"
"7801","AA",20070504,"11:10:44",35.27,100,0,0,"E","N"
"7802","AA",20070504,"11:10:45",35.27,100,0,0,"E","N"
"7803","AA",20070504,"11:10:45",35.27,100,0,0,"E","N"
"7804","AA",20070504,"11:10:45",35.27,100,0,0,"E","N"
"7805","AA",20070504,"11:10:45",35.27,100,0,0,"E","N"
"7806","AA",20070504,"11:10:46",35.27,100,0,0,"E","N"
"7807","AA",20070504,"11:10:46",35.27,100,0,0,"E","N"
"7817","AA",20070504,"11:10:47",35.28,100,0,0,"E","N"
"7820","AA",20070504,"11:10:48",35.28,600,0,0,"E","N"
"7821","AA",20070504,"11:10:48",35.28,100,0,0,"E","N"
"7822","AA",20070504,"11:10:48",35.28,100,0,0,"E","N"
"7823","AA",20070504,"11:10:48",35.28,400,0,0,"F","N"
"7824","AA",20070504,"11:10:49",35.28,100,0,0,"E","N"
"7825","AA",20070504,"11:10:49",35.28,100,0,0,"E","N"
"7826","AA",20070504,"11:10:50",35.29,300,0,0,"E","N"
"7827","AA",20070504,"11:10:52",35.29,100,0,0,"E","P"
"7828","AA",20070504,"11:10:52",35.29,100,0,0,"E","P"
"7829","AA",20070504,"11:10:52",35.29,100,0,0,"E","P"
"7830","AA",20070504,"11:10:52",35.29,200,0,0,"E","P"
"7831","AA",20070504,"11:10:52",35.29,100,0,0,"E","P"
"7832","AA",20070504,"11:10:52",35.29,100,0,0,"E","P"
"7833","AA",20070504,"11:10:53",35.29,300,0,0,"E","N"
"7834","AA",20070504,"11:10:53",35.28,200,0,0,"F","N"
"7835","AA",20070504,"11:10:54",35.28,500,0,0,"E","N"
"7842","AA",20070504,"11:10:55",35.27,100,0,0,"E","N"
"7843","AA",20070504,"11:10:55",35.27,100,0,0,"E","P"
"7846","AA",20070504,"11:10:56",35.28,200,0,0,"E","N"
"7847","AA",20070504,"11:10:56",35.26,100,0,0,"E","N"
"7849","AA",20070504,"11:10:58",35.26,200,0,0,"E","N"
"7850","AA",20070504,"11:10:58",35.26,500,0,0,"E","N"
"7851","AA",20070504,"11:11:00",35.26,100,0,0,"E","N"
"7852","AA",20070504,"11:11:00",35.26,100,0,0,"E","N"
"7858","AA",20070504,"11:11:01",35.27,100,0,0,"E","P"
"7859","AA",20070504,"11:11:01",35.27,100,0,0,"E","P"
"7860","AA",20070504,"11:11:01",35.27,100,0,0,"E","P"
"7861","AA",20070504,"11:11:01",35.27,100,0,0,"E","P"
"7862","AA",20070504,"11:11:01",35.27,100,0,0,"E","P"
"7863","AA",20070504,"11:11:01",35.27,100,0,0,"E","P"
"7864","AA",20070504,"11:11:01",35.27,100,0,0,"E","P"
"7865","AA",20070504,"11:11:01",35.27,100,0,0,"E","P"
"7866","AA",20070504,"11:11:01",35.27,100,0,0,"E","P"
"7867","AA",20070504,"11:11:01",35.27,200,0,0,"E","P"
"7868","AA",20070504,"11:11:01",35.27,100,0,0,"E","P"
"7869","AA",20070504,"11:11:01",35.27,100,0,0,"E","P"
"7880","AA",20070504,"11:11:01",35.27,500,0,0,"F","N"
"7883","AA",20070504,"11:11:01",35.27,200,0,0,"E","N"
"7884","AA",20070504,"11:11:01",35.27,100,0,0,"E","N"
"7885","AA",20070504,"11:11:01",35.27,100,0,0,"E","N"
"7886","AA",20070504,"11:11:02",35.26,200,0,0,"E","N"
"7887","AA",20070504,"11:11:02",35.27,100,0,0,"E","N"
"7888","AA",20070504,"11:11:02",35.27,100,0,0,"E","N"
"7889","AA",20070504,"11:11:04",35.27,100,0,0,"E","N"
"7890","AA",20070504,"11:11:05",35.27,600,0,0,"E","N"
"7891","AA",20070504,"11:11:05",35.27,100,0,0,"E","N"
"7894","AA",20070504,"11:11:10",35.27,200,0,0,"E","N"
"7901","AA",20070504,"11:11:17",35.27,100,0,0,"E","P"
"7906","AA",20070504,"11:11:17",35.27,200,0,0,"E","N"
"7907","AA",20070504,"11:11:17",35.27,600,0,0,"E","N"
"7908","AA",20070504,"11:11:40",35.26,200,0,0,"E","N"
"7909","AA",20070504,"11:11:40",35.26,900,0,0,"E","N"
"7910","AA",20070504,"11:11:40",35.26,100,0,0,"E","N"
"7911","AA",20070504,"11:11:40",35.26,100,0,0,"E","N"
"7914","AA",20070504,"11:11:41",35.26,1400,0,0,"E","N"
"7929","AA",20070504,"11:11:43",35.25,100,0,0,"E","N"
"7930","AA",20070504,"11:11:43",35.25,100,0,0,"E","N"
"7931","AA",20070504,"11:11:43",35.25,100,0,0,"E","N"
"7932","AA",20070504,"11:11:43",35.25,1200,0,0,"E","N"
"7933","AA",20070504,"11:11:44",35.25,100,0,0,"E","P"
"7934","AA",20070504,"11:11:44",35.25,100,0,0,"E","N"
"7935","AA",20070504,"11:11:46",35.25,100,0,0,"E","N"
"7937","AA",20070504,"11:12:07",35.25,100,0,0,"E","P"
"7938","AA",20070504,"11:12:07",35.25,1000,0,0,"E","N"
"7939","AA",20070504,"11:12:09",35.25,800,0,0,"E","N"
"7940","AA",20070504,"11:12:09",35.25,100,0,0,"E","P"
"7941","AA",20070504,"11:12:10",35.25,500,0,0,"E","N"
"7942","AA",20070504,"11:12:10",35.25,100,0,0,"E","N"
"7944","AA",20070504,"11:12:10",35.25,100,0,0,"E","N"
"7945","AA",20070504,"11:12:10",35.25,200,0,0,"E","N"
"7946","AA",20070504,"11:12:11",35.25,100,0,0,"E","P"
"7947","AA",20070504,"11:12:13",35.25,100,0,0,"E","P"
"7948","AA",20070504,"11:12:13",35.25,100,0,0,"E","P"
"7954","AA",20070504,"11:12:13",35.25,100,0,0,"E","N"
"7955","AA",20070504,"11:12:13",35.25,200,0,0,"E","N"
"7956","AA",20070504,"11:12:17",35.24,3600,0,0,"E","N"
"7957","AA",20070504,"11:12:18",35.24,100,0,0,"E","P"
"7960","AA",20070504,"11:12:18",35.24,100,0,0,"E","P"
"7961","AA",20070504,"11:12:19",35.24,400,0,0,"E","N"
"7962","AA",20070504,"11:12:19",35.24,500,0,0,"E","N"
"7963","AA",20070504,"11:12:22",35.25,2000,0,0,"E","N"
"7964","AA",20070504,"11:12:22",35.24,200,0,0,"E","N"
"7965","AA",20070504,"11:12:22",35.25,200,0,0,"E","N"
"7966","AA",20070504,"11:12:24",35.25,300,0,0,"E","N"
"7967","AA",20070504,"11:12:26",35.26,200,0,0,"E","N"
"7968","AA",20070504,"11:12:27",35.26,100,0,0,"E","N"
"7969","AA",20070504,"11:12:30",35.26,300,0,0,"E","N"
"7975","AA",20070504,"11:12:37",35.25,100,0,0,"E","P"
"7978","AA",20070504,"11:12:38",35.25,100,0,0,"E","N"
"7980","AA",20070504,"11:12:38",35.24,200,0,0,"E","N"
"7981","AA",20070504,"11:12:39",35.25,500,0,0,"F","N"
"7982","AA",20070504,"11:12:46",35.25,300,0,0,"E","N"
"7983","AA",20070504,"11:12:49",35.24,100,0,0,"E","N"
"7984","AA",20070504,"11:12:56",35.24,800,0,0,"E","N"
"7992","AA",20070504,"11:13:03",35.24,100,0,0,"E","N"
"7995","AA",20070504,"11:13:04",35.24,100,0,0,"E","N"
"7997","AA",20070504,"11:13:10",35.23,400,0,0,"E","N"
"7998","AA",20070504,"11:13:13",35.24,100,0,0,"E","N"
"7999","AA",20070504,"11:13:17",35.23,1000,0,0,"E","N"
"8000","AA",20070504,"11:13:17",35.23,1200,0,0,"E","N"
"8001","AA",20070504,"11:13:19",35.23,300,0,0,"E","N"
"8021","AA",20070504,"11:13:21",35.24,1100,0,0,"E","N"
"8022","AA",20070504,"11:13:21",35.24,100,0,0,"E","P"
"8023","AA",20070504,"11:13:21",35.24,100,0,0,"E","P"
"8024","AA",20070504,"11:13:21",35.24,100,0,0,"E","P"
"8025","AA",20070504,"11:13:21",35.24,1000,0,0,"E","N"
"8028","AA",20070504,"11:13:24",35.24,900,0,0,"E","N"
"8029","AA",20070504,"11:13:31",35.24,1200,0,0,"E","N"
"8030","AA",20070504,"11:13:31",35.25,100,0,0,"E","N"
"8031","AA",20070504,"11:13:37",35.25,800,0,0,"E","N"
"8032","AA",20070504,"11:13:37",35.25,300,0,0,"E","N"
"8033","AA",20070504,"11:13:38",35.25,100,0,0,"E","N"
"8034","AA",20070504,"11:13:38",35.25,100,0,0,"E","N"
"8036","AA",20070504,"11:13:39",35.25,100,0,0,"E","N"
"8038","AA",20070504,"11:13:43",35.25,1200,0,0,"E","N"
"8049","AA",20070504,"11:13:43",35.25,100,0,0,"E","P"
"8050","AA",20070504,"11:13:43",35.25,100,0,0,"E","P"
"8051","AA",20070504,"11:13:43",35.25,100,0,0,"E","P"
"8052","AA",20070504,"11:13:43",35.25,100,0,0,"E","P"
"8053","AA",20070504,"11:13:44",35.25,300,0,0,"E","N"
"8054","AA",20070504,"11:13:57",35.25,100,0,0,"F","N"
"8056","AA",20070504,"11:14:02",35.25,800,0,0,"F","N"
"8057","AA",20070504,"11:14:06",35.24,500,0,0,"E","N"
"8058","AA",20070504,"11:14:10",35.24,1100,0,0,"E","N"
"8070","AA",20070504,"11:14:17",35.25,100,0,0,"E","P"
"8071","AA",20070504,"11:14:17",35.25,100,0,0,"E","P"
"8072","AA",20070504,"11:14:17",35.25,100,0,0,"E","P"
"8073","AA",20070504,"11:14:17",35.25,100,0,0,"E","P"
"8074","AA",20070504,"11:14:17",35.25,100,0,0,"E","P"
"8075","AA",20070504,"11:14:17",35.25,200,0,0,"E","N"
"8076","AA",20070504,"11:14:17",35.25,600,0,0,"E","N"
"8084","AA",20070504,"11:14:18",35.25,2800,0,0,"E","N"
"8097","AA",20070504,"11:14:25",35.25,100,0,0,"E","N"
"8099","AA",20070504,"11:14:28",35.24,100,0,0,"E","P"
"8102","AA",20070504,"11:14:28",35.24,100,0,0,"E","N"
"8103","AA",20070504,"11:14:28",35.24,600,0,0,"E","N"
"8104","AA",20070504,"11:14:28",35.24,100,0,0,"E","N"
"8106","AA",20070504,"11:14:39",35.25,100,0,0,"E","P"
"8107","AA",20070504,"11:14:39",35.25,200,0,0,"E","P"
"8108","AA",20070504,"11:14:39",35.25,100,0,0,"E","P"
"8109","AA",20070504,"11:14:41",35.25,100,0,0,"F","C"
"8110","AA",20070504,"11:14:41",35.25,100,0,0,"F","C"
"8115","AA",20070504,"11:14:41",35.25,100,0,0,"E","P"
"8116","AA",20070504,"11:14:42",35.25,100,0,0,"E","P"
"8117","AA",20070504,"11:14:42",35.25,800,0,0,"F","N"
"8118","AA",20070504,"11:14:54",35.24,200,0,0,"E","N"
"8127","AA",20070504,"11:14:57",35.25,2500,0,0,"E","N"
"8128","AA",20070504,"11:14:57",35.26,1700,0,0,"E","N"
"8129","AA",20070504,"11:14:57",35.27,3600,0,0,"E","N"
"8136","AA",20070504,"11:14:57",35.26,100,0,0,"E","P"
"8137","AA",20070504,"11:14:57",35.26,100,0,0,"E","P"
"8142","AA",20070504,"11:14:57",35.27,1300,0,0,"E","N"
"8143","AA",20070504,"11:14:58",35.27,200,0,0,"E","N"
"8144","AA",20070504,"11:14:58",35.27,400,0,0,"E","N"
"8145","AA",20070504,"11:14:58",35.27,200,0,0,"E","N"
"8146","AA",20070504,"11:14:58",35.27,800,0,0,"E","N"
"8147","AA",20070504,"11:14:58",35.27,100,0,0,"E","N"
"8148","AA",20070504,"11:14:58",35.27,100,0,0,"E","N"
"8149","AA",20070504,"11:14:58",35.27,100,0,0,"E","N"
"8150","AA",20070504,"11:14:58",35.27,100,0,0,"E","N"
"8151","AA",20070504,"11:15:07",35.27,700,0,0,"E","N"
"8152","AA",20070504,"11:15:08",35.27,100,0,0,"E","N"
"8153","AA",20070504,"11:15:08",35.27,800,0,0,"E","N"
"8154","AA",20070504,"11:15:08",35.27,500,0,0,"E","N"
"8155","AA",20070504,"11:15:08",35.27,3300,0,0,"E","N"
"8157","AA",20070504,"11:15:09",35.27,100,0,0,"E","P"
"8161","AA",20070504,"11:15:09",35.27,300,0,0,"E","N"
"8162","AA",20070504,"11:15:09",35.27,1100,0,0,"E","N"
"8163","AA",20070504,"11:15:10",35.27,100,0,0,"E","N"
"8168","AA",20070504,"11:15:11",35.28,2500,0,0,"F","N"
"8169","AA",20070504,"11:15:11",35.27,200,0,0,"E","N"
"8170","AA",20070504,"11:15:12",35.27,200,0,0,"F","N"
"8171","AA",20070504,"11:15:14",35.27,200,0,0,"E","P"
"8172","AA",20070504,"11:15:14",35.27,100,0,0,"E","P"
"8173","AA",20070504,"11:15:14",35.27,100,0,0,"E","P"
"8174","AA",20070504,"11:15:14",35.27,100,0,0,"E","P"
"8175","AA",20070504,"11:15:14",35.27,100,0,0,"E","P"
"8176","AA",20070504,"11:15:14",35.27,100,0,0,"E","P"
"8177","AA",20070504,"11:15:17",35.27,1000,0,0,"E","N"
"8179","AA",20070504,"11:15:21",35.27,100,0,0,"E","N"
"8181","AA",20070504,"11:15:22",35.27,200,0,0,"E","N"
"8182","AA",20070504,"11:15:23",35.27,400,0,0,"E","N"
"8183","AA",20070504,"11:15:27",35.28,1300,0,0,"F","N"
"8184","AA",20070504,"11:15:30",35.27,800,0,0,"E","N"
"8185","AA",20070504,"11:15:31",35.28,100,0,0,"E","N"
"8186","AA",20070504,"11:15:33",35.27,300,0,0,"E","N"
"8187","AA",20070504,"11:15:33",35.27,100,0,0,"E","N"
"8190","AA",20070504,"11:15:41",35.28,900,0,0,"E","N"
"8204","AA",20070504,"11:15:42",35.28,100,0,0,"E","N"
"8205","AA",20070504,"11:15:42",35.28,100,0,0,"E","N"
"8206","AA",20070504,"11:15:42",35.28,100,0,0,"E","N"
"8207","AA",20070504,"11:15:43",35.28,100,0,0,"E","N"
"8208","AA",20070504,"11:15:43",35.28,500,0,0,"E","N"
"8209","AA",20070504,"11:15:43",35.28,100,0,0,"E","P"
"8210","AA",20070504,"11:15:43",35.28,100,0,0,"E","P"
"8224","AA",20070504,"11:15:58",35.28,1400,0,0,"F","N"
"8225","AA",20070504,"11:15:59",35.28,1300,0,0,"E","N"
"8229","AA",20070504,"11:15:59",35.28,100,0,0,"E","P"
"8230","AA",20070504,"11:15:59",35.28,100,0,0,"E","P"
"8231","AA",20070504,"11:15:59",35.28,100,0,0,"E","P"
"8232","AA",20070504,"11:15:59",35.28,100,0,0,"E","P"
"8233","AA",20070504,"11:15:59",35.28,200,0,0,"E","P"
"8236","AA",20070504,"11:16:00",35.28,100,0,0,"E","N"
"8239","AA",20070504,"11:16:05",35.29,400,0,0,"E","N"
"8240","AA",20070504,"11:16:05",35.3,1000,0,0,"E","N"
"8244","AA",20070504,"11:16:06",35.3,1400,0,0,"E","N"
"8246","AA",20070504,"11:16:07",35.31,100,0,0,"E","N"
"8252","AA",20070504,"11:16:09",35.3,1000,0,0,"E","N"
"8254","AA",20070504,"11:16:11",35.3,100,0,0,"E","N"
"8260","AA",20070504,"11:16:13",35.31,200,0,0,"E","N"
"8261","AA",20070504,"11:16:13",35.31,200,0,0,"E","N"
"8262","AA",20070504,"11:16:13",35.31,700,0,0,"E","N"
"8270","AA",20070504,"11:16:13",35.31,100,0,0,"E","P"
"8271","AA",20070504,"11:16:13",35.31,100,0,0,"E","P"
"8294","AA",20070504,"11:16:14",35.32,200,0,0,"E","P"
"8295","AA",20070504,"11:16:14",35.32,100,0,0,"E","P"
"8296","AA",20070504,"11:16:14",35.32,100,0,0,"E","P"
"8297","AA",20070504,"11:16:14",35.32,200,0,0,"E","P"
"8299","AA",20070504,"11:16:14",35.31,200,0,0,"E","N"
"8300","AA",20070504,"11:16:14",35.32,1400,0,0,"E","N"
"8301","AA",20070504,"11:16:14",35.32,300,0,0,"E","N"
"8302","AA",20070504,"11:16:14",35.33,300,0,0,"E","N"
"8303","AA",20070504,"11:16:18",35.32,1000,0,0,"E","N"
"8304","AA",20070504,"11:16:18",35.32,500,0,0,"E","N"
"8306","AA",20070504,"11:16:21",35.32,200,0,0,"E","N"
"8307","AA",20070504,"11:16:22",35.33,100,0,0,"E","P"
"8313","AA",20070504,"11:16:26",35.33,2500,0,0,"E","N"
"8314","AA",20070504,"11:16:26",35.32,400,0,0,"E","N"
"8317","AA",20070504,"11:16:30",35.32,100,0,0,"E","N"
"8320","AA",20070504,"11:16:37",35.33,7300,0,0,"E","N"
"8328","AA",20070504,"11:16:38",35.34,200,0,0,"E","N"
"8329","AA",20070504,"11:16:39",35.33,100,0,0,"E","P"
"8333","AA",20070504,"11:16:39",35.33,100,0,0,"E","P"
"8334","AA",20070504,"11:16:39",35.33,100,0,0,"E","P"
"8335","AA",20070504,"11:16:39",35.33,100,0,0,"E","P"
"8336","AA",20070504,"11:16:40",35.33,100,0,0,"E","P"
"8337","AA",20070504,"11:16:40",35.33,100,0,0,"E","P"
"8338","AA",20070504,"11:16:40",35.33,200,0,0,"E","P"
"8339","AA",20070504,"11:16:40",35.33,100,0,0,"E","P"
"8340","AA",20070504,"11:16:40",35.33,100,0,0,"E","P"
"8341","AA",20070504,"11:16:40",35.33,100,0,0,"E","P"
"8342","AA",20070504,"11:16:40",35.33,100,0,0,"E","P"
"8343","AA",20070504,"11:16:40",35.33,1500,0,0,"E","N"
"8344","AA",20070504,"11:16:42",35.33,500,0,0,"E","N"
"8349","AA",20070504,"11:16:46",35.34,1800,0,0,"F","N"
"8352","AA",20070504,"11:16:47",35.34,300,0,0,"E","N"
"8353","AA",20070504,"11:16:47",35.34,500,0,0,"E","N"
"8354","AA",20070504,"11:16:49",35.34,100,0,0,"E","N"
"8355","AA",20070504,"11:16:56",35.35,600,0,0,"E","N"
"8356","AA",20070504,"11:16:56",35.34,400,0,0,"E","N"
"8362","AA",20070504,"11:17:01",35.35,100,0,0,"E","P"
"8363","AA",20070504,"11:17:01",35.35,100,0,0,"E","P"
"8364","AA",20070504,"11:17:01",35.35,100,0,0,"E","P"
"8365","AA",20070504,"11:17:01",35.35,100,0,0,"E","P"
"8366","AA",20070504,"11:17:01",35.35,100,0,0,"E","P"
"8367","AA",20070504,"11:17:02",35.35,1400,0,0,"F","N"
"8368","AA",20070504,"11:17:03",35.34,500,0,0,"E","N"
"8370","AA",20070504,"11:17:04",35.34,600,0,0,"E","N"
"8371","AA",20070504,"11:17:07",35.35,300,0,0,"E","N"
"8372","AA",20070504,"11:17:18",35.35,2000,0,0,"F","N"
"8373","AA",20070504,"11:17:26",35.34,700,0,0,"E","N"
"8376","AA",20070504,"11:17:34",35.34,100,0,0,"E","N"
"8377","AA",20070504,"11:17:34",35.35,200,0,0,"E","P"
"8378","AA",20070504,"11:17:34",35.35,100,0,0,"E","P"
"8379","AA",20070504,"11:17:34",35.35,100,0,0,"E","P"
"8380","AA",20070504,"11:17:34",35.35,100,0,0,"E","P"
"8381","AA",20070504,"11:17:34",35.35,100,0,0,"E","P"
"8382","AA",20070504,"11:17:34",35.35,1600,0,0,"F","N"
"8383","AA",20070504,"11:17:34",35.35,400,0,0,"E","P"
"8384","AA",20070504,"11:17:34",35.35,100,0,0,"E","P"
"8388","AA",20070504,"11:17:50",35.36,600,0,0,"F","N"
"8389","AA",20070504,"11:17:51",35.36,300,0,0,"E","N"
"8392","AA",20070504,"11:17:51",35.37,100,0,0,"E","P"
"8393","AA",20070504,"11:17:51",35.37,300,0,0,"E","N"
"8394","AA",20070504,"11:17:52",35.37,100,0,0,"E","N"
"8396","AA",20070504,"11:17:59",35.36,200,0,0,"E","N"
"8397","AA",20070504,"11:18:04",35.37,300,0,0,"F","N"
"8398","AA",20070504,"11:18:13",35.37,300,0,0,"E","P"
"8409","AA",20070504,"11:18:14",35.36,1000,0,0,"E","N"
"8410","AA",20070504,"11:18:14",35.36,3400,0,0,"E","N"
"8413","AA",20070504,"11:18:15",35.36,100,0,0,"E","P"
"8414","AA",20070504,"11:18:15",35.36,100,0,0,"E","P"
"8415","AA",20070504,"11:18:15",35.36,100,0,0,"E","P"
"8416","AA",20070504,"11:18:15",35.35,100,0,0,"E","P"
"8417","AA",20070504,"11:18:15",35.35,100,0,0,"E","P"
"8418","AA",20070504,"11:18:15",35.35,800,0,0,"E","N"
"8419","AA",20070504,"11:18:16",35.35,4300,0,0,"E","N"
"8421","AA",20070504,"11:18:18",35.34,100,0,0,"E","N"
"8422","AA",20070504,"11:18:18",35.34,100,0,0,"E","N"
"8425","AA",20070504,"11:18:18",35.34,100,0,0,"E","N"
"8426","AA",20070504,"11:18:18",35.34,100,0,0,"E","N"
"8427","AA",20070504,"11:18:19",35.34,100,0,0,"E","N"
"8428","AA",20070504,"11:18:19",35.34,100,0,0,"E","N"
"8429","AA",20070504,"11:18:19",35.34,100,0,0,"E","N"
"8430","AA",20070504,"11:18:19",35.34,100,0,0,"E","N"
"8431","AA",20070504,"11:18:19",35.34,100,0,0,"E","N"
"8432","AA",20070504,"11:18:19",35.34,100,0,0,"E","N"
"8433","AA",20070504,"11:18:19",35.34,100,0,0,"E","N"
"8434","AA",20070504,"11:18:19",35.34,600,0,0,"E","N"
"8435","AA",20070504,"11:18:19",35.34,100,0,0,"E","N"
"8436","AA",20070504,"11:18:37",35.34,100,0,0,"E","P"
"8437","AA",20070504,"11:18:51",35.33,1000,0,0,"E","N"
"8438","AA",20070504,"11:18:51",35.34,100,0,0,"E","N"
"8450","AA",20070504,"11:18:58",35.34,100,0,0,"E","N"
"8451","AA",20070504,"11:18:58",35.34,100,0,0,"E","N"
"8452","AA",20070504,"11:18:59",35.34,100,0,0,"E","N"
"8453","AA",20070504,"11:18:59",35.34,100,0,0,"E","N"
"8454","AA",20070504,"11:19:00",35.34,100,0,0,"E","N"
"8457","AA",20070504,"11:19:00",35.34,100,0,0,"E","N"
"8458","AA",20070504,"11:19:00",35.35,100,0,0,"E","P"
"8463","AA",20070504,"11:19:13",35.34,100,0,0,"E","P"
"8464","AA",20070504,"11:19:13",35.34,100,0,0,"E","P"
"8475","AA",20070504,"11:19:14",35.34,300,0,0,"F","N"
"8476","AA",20070504,"11:19:17",35.34,100,0,0,"E","P"
"8477","AA",20070504,"11:19:27",35.33,100,0,0,"E","N"
"8480","AA",20070504,"11:19:27",35.33,100,0,0,"E","P"
"8481","AA",20070504,"11:19:27",35.33,100,0,0,"E","P"
"8482","AA",20070504,"11:19:27",35.33,100,0,0,"E","P"
"8483","AA",20070504,"11:19:27",35.33,100,0,0,"E","P"
"8484","AA",20070504,"11:19:27",35.33,100,0,0,"E","P"
"8485","AA",20070504,"11:19:27",35.33,100,0,0,"E","P"
"8486","AA",20070504,"11:19:27",35.33,100,0,0,"E","P"
"8487","AA",20070504,"11:19:27",35.33,100,0,0,"E","P"
"8488","AA",20070504,"11:19:28",35.33,1500,0,0,"E","N"
"8489","AA",20070504,"11:19:29",35.32,100,0,0,"E","N"
"8490","AA",20070504,"11:19:29",35.32,100,0,0,"E","N"
"8491","AA",20070504,"11:19:29",35.32,100,0,0,"E","N"
"8492","AA",20070504,"11:19:29",35.32,100,0,0,"E","N"
"8493","AA",20070504,"11:19:29",35.32,100,0,0,"E","N"
"8494","AA",20070504,"11:19:29",35.32,200,0,0,"E","N"
"8495","AA",20070504,"11:19:29",35.32,100,0,0,"E","N"
"8496","AA",20070504,"11:19:29",35.32,100,0,0,"E","N"
"8498","AA",20070504,"11:19:30",35.32,400,0,0,"E","N"
"8500","AA",20070504,"11:19:35",35.32,100,0,0,"E","N"
"8501","AA",20070504,"11:19:40",35.31,200,0,0,"F","N"
"8503","AA",20070504,"11:19:42",35.31,100,0,0,"E","N"
"8504","AA",20070504,"11:19:45",35.31,200,0,0,"E","N"
"8508","AA",20070504,"11:19:54",35.31,500,0,0,"E","N"
"8509","AA",20070504,"11:19:57",35.31,100,0,0,"E","P"
"8510","AA",20070504,"11:20:01",35.3,100,0,0,"E","N"
"8511","AA",20070504,"11:20:04",35.31,3100,0,0,"E","N"
"8515","AA",20070504,"11:20:04",35.32,3600,0,0,"E","N"
"8516","AA",20070504,"11:20:04",35.33,4400,0,0,"E","N"
"8517","AA",20070504,"11:20:04",35.31,100,0,0,"E","P"
"8518","AA",20070504,"11:20:04",35.34,6500,0,0,"E","N"
"8527","AA",20070504,"11:20:05",35.32,100,0,0,"F","P"
"8528","AA",20070504,"11:20:05",35.32,100,0,0,"F","P"
"8530","AA",20070504,"11:20:05",35.34,100,0,0,"F","P"
"8531","AA",20070504,"11:20:05",35.34,100,0,0,"F","P"
"8532","AA",20070504,"11:20:05",35.34,100,0,0,"E","P"
"8533","AA",20070504,"11:20:05",35.34,100,0,0,"E","P"
"8545","AA",20070504,"11:20:05",35.34,200,0,0,"E","N"
"8547","AA",20070504,"11:20:05",35.34,100,0,0,"E","N"
"8548","AA",20070504,"11:20:05",35.34,200,0,0,"E","N"
"8549","AA",20070504,"11:20:06",35.35,1000,0,0,"E","N"
"8559","AA",20070504,"11:20:06",35.35,100,0,0,"E","N"
"8560","AA",20070504,"11:20:06",35.35,100,0,0,"E","N"
"8561","AA",20070504,"11:20:06",35.35,100,0,0,"E","N"
"8562","AA",20070504,"11:20:06",35.35,100,0,0,"E","N"
"8563","AA",20070504,"11:20:06",35.35,200,0,0,"F","N"
"8564","AA",20070504,"11:20:07",35.35,100,0,0,"E","N"
"8566","AA",20070504,"11:20:09",35.35,300,0,0,"E","N"
"8582","AA",20070504,"11:20:11",35.34,700,0,0,"E","N"
"8583","AA",20070504,"11:20:11",35.35,100,0,0,"E","P"
