"","SYMBOL","DATE","TIME","PRICE","SIZE","G127","CORR","COND","EX"
"13648","AA",20070504,"13:16:56",35.19,100,0,0,"E","P"
"13649","AA",20070504,"13:16:56",35.19,100,0,0,"E","P"
"13670","AA",20070504,"13:19:38",35.19,100,0,0,"E","P"
"13671","AA",20070504,"13:19:38",35.19,200,0,0,"E","P"
"13673","AA",20070504,"13:19:58",35.19,100,0,0,"E","P"
"13674","AA",20070504,"13:19:58",35.19,100,0,0,"E","P"
"13676","AA",20070504,"13:20:22",35.19,100,0,0,"E","P"
"13677","AA",20070504,"13:20:22",35.19,100,0,0,"E","P"
"13679","AA",20070504,"13:20:39",35.19,100,0,0,"E","P"
"13681","AA",20070504,"13:21:22",35.19,100,0,0,"E","P"
"13684","AA",20070504,"13:21:56",35.19,100,0,0,"E","P"
"13685","AA",20070504,"13:21:56",35.19,100,0,0,"E","P"
"13686","AA",20070504,"13:21:56",35.19,100,0,0,"E","P"
"13687","AA",20070504,"13:21:58",35.19,100,0,0,"E","P"
"13688","AA",20070504,"13:21:58",35.19,100,0,0,"E","P"
"13689","AA",20070504,"13:21:58",35.19,100,0,0,"E","P"
"13707","AA",20070504,"13:22:25",35.19,100,0,0,"E","P"
"13708","AA",20070504,"13:22:25",35.19,100,0,0,"E","P"
"13709","AA",20070504,"13:22:25",35.19,100,0,0,"E","P"
"13710","AA",20070504,"13:22:25",35.19,100,0,0,"E","P"
"13737","AA",20070504,"13:23:07",35.2,100,0,0,"E","P"
"13761","AA",20070504,"13:24:46",35.2,400,0,0,"E","P"
"13774","AA",20070504,"13:25:09",35.2,100,0,0,"E","P"
"13775","AA",20070504,"13:25:09",35.2,100,0,0,"E","P"
"13831","AA",20070504,"13:29:49",35.19,100,0,0,"E","P"
"13832","AA",20070504,"13:29:49",35.19,100,0,0,"E","P"
"13871","AA",20070504,"13:31:55",35.19,100,0,0,"E","P"
"13877","AA",20070504,"13:32:20",35.19,200,0,0,"E","P"
"13885","AA",20070504,"13:32:44",35.19,100,0,0,"E","P"
"13887","AA",20070504,"13:32:44",35.19,100,0,0,"E","P"
"13888","AA",20070504,"13:32:44",35.19,100,0,0,"E","P"
"13894","AA",20070504,"13:32:52",35.2,100,0,0,"E","P"
"13900","AA",20070504,"13:33:35",35.21,100,0,0,"E","P"
"13911","AA",20070504,"13:34:00",35.21,100,0,0,"E","P"
"13915","AA",20070504,"13:34:00",35.21,100,0,0,"E","P"
"13923","AA",20070504,"13:34:39",35.21,100,0,0,"E","P"
"13924","AA",20070504,"13:34:39",35.21,100,0,0,"E","P"
"13925","AA",20070504,"13:34:39",35.21,100,0,0,"E","P"
"13938","AA",20070504,"13:34:48",35.22,100,0,0,"E","P"
"13940","AA",20070504,"13:34:48",35.22,100,0,0,"E","P"
"13943","AA",20070504,"13:34:50",35.22,100,0,0,"E","P"
"13944","AA",20070504,"13:34:50",35.22,100,0,0,"E","P"
"13945","AA",20070504,"13:34:50",35.22,100,0,0,"E","P"
"13970","AA",20070504,"13:35:10",35.23,100,0,0,"E","P"
"13971","AA",20070504,"13:35:10",35.23,100,0,0,"E","P"
"13972","AA",20070504,"13:35:10",35.23,100,0,0,"E","P"
"13973","AA",20070504,"13:35:10",35.23,100,0,0,"E","P"
"13974","AA",20070504,"13:35:10",35.23,100,0,0,"E","P"
"13975","AA",20070504,"13:35:10",35.23,100,0,0,"E","P"
"13976","AA",20070504,"13:35:10",35.23,100,0,0,"E","P"
"13977","AA",20070504,"13:35:10",35.23,300,0,0,"E","P"
"13978","AA",20070504,"13:35:10",35.23,100,0,0,"E","P"
"13999","AA",20070504,"13:35:19",35.23,100,0,0,"E","P"
"14005","AA",20070504,"13:35:55",35.23,100,0,0,"E","P"
"14006","AA",20070504,"13:35:55",35.23,100,0,0,"E","P"
"14008","AA",20070504,"13:36:00",35.24,300,0,0,"E","P"
"14013","AA",20070504,"13:36:00",35.24,100,0,0,"E","P"
"14014","AA",20070504,"13:36:00",35.24,100,0,0,"E","P"
"14026","AA",20070504,"13:36:04",35.24,100,0,0,"E","P"
"14027","AA",20070504,"13:36:04",35.24,100,0,0,"E","P"
"14028","AA",20070504,"13:36:04",35.24,100,0,0,"E","P"
"14029","AA",20070504,"13:36:04",35.24,100,0,0,"E","P"
"14030","AA",20070504,"13:36:04",35.24,100,0,0,"E","P"
"14031","AA",20070504,"13:36:04",35.24,100,0,0,"E","P"
"14067","AA",20070504,"13:38:38",35.23,100,0,0,"E","P"
"14068","AA",20070504,"13:38:38",35.23,100,0,0,"E","P"
"14084","AA",20070504,"13:40:38",35.22,100,0,0,"E","P"
"14085","AA",20070504,"13:40:38",35.22,100,0,0,"E","P"
"14091","AA",20070504,"13:40:38",35.22,100,0,0,"E","P"
"14092","AA",20070504,"13:40:38",35.22,100,0,0,"E","P"
"14093","AA",20070504,"13:40:38",35.22,100,0,0,"E","P"
"14106","AA",20070504,"13:40:40",35.21,100,0,0,"E","P"
"14114","AA",20070504,"13:40:47",35.21,100,0,0,"E","P"
"14115","AA",20070504,"13:40:48",35.21,100,0,0,"E","P"
"14116","AA",20070504,"13:40:48",35.21,100,0,0,"E","P"
"14117","AA",20070504,"13:40:48",35.21,100,0,0,"E","P"
"14118","AA",20070504,"13:40:48",35.21,100,0,0,"E","P"
"14119","AA",20070504,"13:40:48",35.21,100,0,0,"E","P"
"14120","AA",20070504,"13:40:48",35.21,100,0,0,"E","P"
"14124","AA",20070504,"13:40:49",35.21,100,0,0,"E","P"
"14127","AA",20070504,"13:40:50",35.21,100,0,0,"E","P"
"14134","AA",20070504,"13:41:19",35.21,100,0,0,"E","P"
"14156","AA",20070504,"13:42:44",35.23,100,0,0,"E","P"
"14157","AA",20070504,"13:42:44",35.23,100,0,0,"E","P"
"14190","AA",20070504,"13:45:28",35.25,200,0,0,"E","P"
"14191","AA",20070504,"13:45:28",35.24,100,0,0,"E","P"
"14192","AA",20070504,"13:45:28",35.24,100,0,0,"E","P"
"14216","AA",20070504,"13:46:55",35.25,100,0,0,"E","P"
"14217","AA",20070504,"13:46:55",35.25,1300,0,0,"E","P"
"14244","AA",20070504,"13:47:34",35.25,100,0,0,"E","P"
"14245","AA",20070504,"13:47:34",35.25,100,0,0,"E","P"
"14255","AA",20070504,"13:47:34",35.25,100,0,0,"E","P"
"14256","AA",20070504,"13:47:34",35.25,100,0,0,"E","P"
"14257","AA",20070504,"13:47:34",35.25,100,0,0,"E","P"
"14264","AA",20070504,"13:47:36",35.25,100,0,0,"E","P"
"14265","AA",20070504,"13:47:36",35.25,100,0,0,"E","P"
"14266","AA",20070504,"13:47:36",35.25,100,0,0,"E","P"
"14267","AA",20070504,"13:47:36",35.25,100,0,0,"E","P"
"14306","AA",20070504,"13:51:04",35.25,300,0,0,"E","P"
"14307","AA",20070504,"13:51:04",35.25,100,0,0,"E","P"
"14308","AA",20070504,"13:51:04",35.25,100,0,0,"E","P"
"14309","AA",20070504,"13:51:04",35.25,100,0,0,"E","P"
"14329","AA",20070504,"13:53:01",35.26,100,0,0,"E","P"
"14330","AA",20070504,"13:53:01",35.26,100,0,0,"E","P"
"14331","AA",20070504,"13:53:01",35.26,100,0,0,"E","P"
"14332","AA",20070504,"13:53:01",35.26,100,0,0,"E","P"
"14333","AA",20070504,"13:53:01",35.26,100,0,0,"E","P"
"14337","AA",20070504,"13:53:19",35.26,100,0,0,"E","P"
"14368","AA",20070504,"13:53:55",35.27,200,0,0,"E","P"
"14369","AA",20070504,"13:53:55",35.27,100,0,0,"E","P"
"14370","AA",20070504,"13:53:55",35.27,100,0,0,"E","P"
"14371","AA",20070504,"13:53:55",35.27,100,0,0,"E","P"
"14375","AA",20070504,"13:53:55",35.27,100,0,0,"E","P"
"14376","AA",20070504,"13:53:55",35.27,300,0,0,"E","P"
"14378","AA",20070504,"13:53:56",35.27,100,0,0,"E","P"
"14379","AA",20070504,"13:53:56",35.27,100,0,0,"E","P"
"14382","AA",20070504,"13:53:57",35.27,100,0,0,"E","P"
"14388","AA",20070504,"13:53:58",35.28,100,0,0,"E","P"
"14389","AA",20070504,"13:53:58",35.28,100,0,0,"E","P"
"14395","AA",20070504,"13:54:00",35.28,100,0,0,"E","P"
"14401","AA",20070504,"13:54:29",35.29,100,0,0,"E","P"
"14402","AA",20070504,"13:54:29",35.29,100,0,0,"E","P"
"14403","AA",20070504,"13:54:29",35.29,100,0,0,"E","P"
"14404","AA",20070504,"13:54:29",35.29,100,0,0,"E","P"
"14448","AA",20070504,"13:55:09",35.27,100,0,0,"E","P"
"14451","AA",20070504,"13:55:10",35.27,100,0,0,"E","P"
"14452","AA",20070504,"13:55:10",35.27,100,0,0,"E","P"
"14453","AA",20070504,"13:55:10",35.27,400,0,0,"E","P"
"14458","AA",20070504,"13:55:12",35.27,100,0,0,"E","P"
"14459","AA",20070504,"13:55:12",35.27,100,0,0,"E","P"
"14460","AA",20070504,"13:55:12",35.27,100,0,0,"E","P"
"14481","AA",20070504,"13:55:18",35.27,100,0,0,"E","P"
"14497","AA",20070504,"13:55:22",35.27,100,0,0,"E","P"
"14498","AA",20070504,"13:55:22",35.27,100,0,0,"E","P"
"14499","AA",20070504,"13:55:22",35.27,100,0,0,"E","P"
"14500","AA",20070504,"13:55:24",35.27,100,0,0,"E","P"
"14501","AA",20070504,"13:55:25",35.27,300,0,0,"E","P"
"14507","AA",20070504,"13:55:27",35.28,100,0,0,"E","P"
"14508","AA",20070504,"13:55:27",35.28,100,0,0,"E","P"
"14509","AA",20070504,"13:55:27",35.28,100,0,0,"E","P"
"14510","AA",20070504,"13:55:27",35.28,100,0,0,"E","P"
"14521","AA",20070504,"13:55:42",35.28,100,0,0,"E","P"
"14522","AA",20070504,"13:55:42",35.28,200,0,0,"E","P"
"14529","AA",20070504,"13:55:51",35.28,100,0,0,"E","P"
"14539","AA",20070504,"13:56:22",35.27,100,0,0,"E","P"
"14541","AA",20070504,"13:56:23",35.27,200,0,0,"E","P"
"14543","AA",20070504,"13:56:23",35.27,100,0,0,"E","P"
"14544","AA",20070504,"13:56:23",35.27,100,0,0,"E","P"
"14572","AA",20070504,"13:56:42",35.27,100,0,0,"E","P"
"14582","AA",20070504,"13:56:43",35.27,100,0,0,"E","P"
"14583","AA",20070504,"13:56:43",35.27,200,0,0,"E","P"
"14587","AA",20070504,"13:56:43",35.27,100,0,0,"E","P"
"14588","AA",20070504,"13:56:44",35.27,100,0,0,"E","P"
"14590","AA",20070504,"13:56:46",35.27,100,0,0,"E","P"
"14591","AA",20070504,"13:56:47",35.27,100,0,0,"E","P"
"14599","AA",20070504,"13:57:01",35.28,100,0,0,"E","P"
"14606","AA",20070504,"13:57:10",35.27,100,0,0,"E","P"
"14610","AA",20070504,"13:57:13",35.27,100,0,0,"E","P"
"14615","AA",20070504,"13:57:39",35.28,100,0,0,"E","P"
"14616","AA",20070504,"13:57:42",35.26,100,0,0,"E","P"
"14621","AA",20070504,"13:57:42",35.26,200,0,0,"E","P"
"14622","AA",20070504,"13:57:42",35.26,200,0,0,"E","P"
"14623","AA",20070504,"13:57:42",35.26,100,0,0,"E","P"
"14646","AA",20070504,"13:57:54",35.27,100,0,0,"E","P"
"14647","AA",20070504,"13:57:54",35.27,200,0,0,"E","P"
"14672","AA",20070504,"14:00:41",35.28,300,0,0,"E","P"
"14673","AA",20070504,"14:00:41",35.28,200,0,0,"E","P"
"14692","AA",20070504,"14:01:01",35.28,100,0,0,"E","P"
"14714","AA",20070504,"14:01:48",35.27,100,0,0,"E","P"
"14736","AA",20070504,"14:02:12",35.28,200,0,0,"E","P"
"14737","AA",20070504,"14:02:12",35.28,200,0,0,"E","P"
"14738","AA",20070504,"14:02:13",35.28,200,0,0,"E","P"
"14746","AA",20070504,"14:02:22",35.28,100,0,0,"E","P"
"14747","AA",20070504,"14:02:22",35.28,100,0,0,"E","P"
"14748","AA",20070504,"14:02:22",35.28,100,0,0,"E","P"
"14749","AA",20070504,"14:02:23",35.28,100,0,0,"E","P"
"14751","AA",20070504,"14:02:23",35.28,300,0,0,"E","P"
"14752","AA",20070504,"14:02:23",35.28,100,0,0,"E","P"
"14753","AA",20070504,"14:02:23",35.28,100,0,0,"E","P"
"14778","AA",20070504,"14:02:53",35.3,100,0,0,"E","P"
"14804","AA",20070504,"14:03:46",35.31,100,0,0,"E","P"
"14805","AA",20070504,"14:03:46",35.31,100,0,0,"E","P"
"14823","AA",20070504,"14:04:53",35.31,300,0,0,"E","P"
"14836","AA",20070504,"14:05:02",35.31,100,0,0,"E","P"
"14837","AA",20070504,"14:05:02",35.31,100,0,0,"E","P"
"14838","AA",20070504,"14:05:02",35.31,200,0,0,"E","P"
"14839","AA",20070504,"14:05:02",35.31,200,0,0,"E","P"
"14843","AA",20070504,"14:05:02",35.31,200,0,0,"E","P"
"14844","AA",20070504,"14:05:02",35.31,100,0,0,"E","P"
"14847","AA",20070504,"14:05:02",35.31,300,0,0,"E","P"
"14848","AA",20070504,"14:05:02",35.31,400,0,0,"E","P"
"14849","AA",20070504,"14:05:02",35.31,400,0,0,"E","P"
"14858","AA",20070504,"14:05:07",35.32,100,0,0,"E","P"
"14859","AA",20070504,"14:05:07",35.32,100,0,0,"E","P"
"14861","AA",20070504,"14:05:07",35.33,100,0,0,"E","P"
"14863","AA",20070504,"14:05:07",35.33,200,0,0,"E","P"
"14865","AA",20070504,"14:05:07",35.33,100,0,0,"E","P"
"14866","AA",20070504,"14:05:07",35.33,100,0,0,"E","P"
"14867","AA",20070504,"14:05:07",35.33,100,0,0,"E","P"
"14874","AA",20070504,"14:05:08",35.33,100,0,0,"E","P"
"14876","AA",20070504,"14:05:09",35.34,100,0,0,"E","P"
"14883","AA",20070504,"14:05:16",35.34,200,0,0,"E","P"
"14884","AA",20070504,"14:05:16",35.34,100,0,0,"E","P"
"14885","AA",20070504,"14:05:16",35.34,300,0,0,"E","P"
"14887","AA",20070504,"14:05:17",35.34,200,0,0,"E","P"
"14889","AA",20070504,"14:05:18",35.33,100,0,0,"E","P"
"14916","AA",20070504,"14:06:18",35.33,100,0,0,"E","P"
"14931","AA",20070504,"14:06:45",35.33,100,0,0,"E","P"
"14956","AA",20070504,"14:06:54",35.34,100,0,0,"E","P"
"14957","AA",20070504,"14:06:54",35.34,200,0,0,"E","P"
"14958","AA",20070504,"14:06:54",35.34,200,0,0,"E","P"
"14959","AA",20070504,"14:06:54",35.34,100,0,0,"E","P"
"14960","AA",20070504,"14:06:54",35.34,200,0,0,"E","P"
"14961","AA",20070504,"14:06:54",35.34,100,0,0,"E","P"
"14962","AA",20070504,"14:06:54",35.34,100,0,0,"E","P"
"14963","AA",20070504,"14:06:54",35.34,100,0,0,"E","P"
"14971","AA",20070504,"14:06:57",35.34,100,0,0,"E","P"
"14980","AA",20070504,"14:07:16",35.34,200,0,0,"E","P"
"15149","AA",20070504,"14:13:53",35.28,100,0,0,"E","P"
"15150","AA",20070504,"14:13:53",35.28,200,0,0,"E","P"
"15151","AA",20070504,"14:13:53",35.28,100,0,0,"E","P"
"15152","AA",20070504,"14:13:53",35.28,100,0,0,"E","P"
"15161","AA",20070504,"14:13:53",35.28,100,0,0,"E","P"
"15162","AA",20070504,"14:13:53",35.28,100,0,0,"E","P"
"15163","AA",20070504,"14:13:53",35.28,200,0,0,"E","P"
"15165","AA",20070504,"14:13:54",35.28,100,0,0,"E","P"
"15169","AA",20070504,"14:13:54",35.28,100,0,0,"E","P"
"15174","AA",20070504,"14:13:54",35.29,200,0,0,"F","P"
"15184","AA",20070504,"14:13:55",35.3,200,0,0,"E","P"
"15185","AA",20070504,"14:13:55",35.3,200,0,0,"E","P"
"15192","AA",20070504,"14:13:55",35.3,100,0,0,"E","P"
"15224","AA",20070504,"14:14:10",35.32,100,0,0,"E","P"
"15226","AA",20070504,"14:14:15",35.33,400,0,0,"E","P"
"15244","AA",20070504,"14:14:56",35.33,100,0,0,"E","P"
"15245","AA",20070504,"14:14:56",35.33,200,0,0,"E","P"
"15246","AA",20070504,"14:14:56",35.33,100,0,0,"E","P"
"15282","AA",20070504,"14:17:26",35.34,100,0,0,"E","P"
"15285","AA",20070504,"14:17:27",35.34,100,0,0,"E","P"
"15286","AA",20070504,"14:17:27",35.34,200,0,0,"E","P"
"15287","AA",20070504,"14:17:27",35.34,100,0,0,"E","P"
"15288","AA",20070504,"14:17:27",35.34,200,0,0,"E","P"
"15289","AA",20070504,"14:17:27",35.34,200,0,0,"E","P"
"15291","AA",20070504,"14:17:27",35.34,100,0,0,"E","P"
"15292","AA",20070504,"14:17:27",35.34,100,0,0,"E","P"
"15293","AA",20070504,"14:17:27",35.34,100,0,0,"E","P"
"15295","AA",20070504,"14:17:27",35.34,100,0,0,"E","P"
"15296","AA",20070504,"14:17:27",35.34,100,0,0,"E","P"
"15301","AA",20070504,"14:17:28",35.34,100,0,0,"E","P"
"15302","AA",20070504,"14:17:28",35.34,100,0,0,"E","P"
"15303","AA",20070504,"14:17:28",35.34,100,0,0,"E","P"
"15304","AA",20070504,"14:17:28",35.34,100,0,0,"E","P"
"15305","AA",20070504,"14:17:28",35.34,100,0,0,"E","P"
"15306","AA",20070504,"14:17:28",35.34,100,0,0,"E","P"
"15307","AA",20070504,"14:17:28",35.34,100,0,0,"E","P"
"15308","AA",20070504,"14:17:28",35.34,100,0,0,"E","P"
"15309","AA",20070504,"14:17:29",35.34,100,0,0,"E","P"
"15310","AA",20070504,"14:17:29",35.34,100,0,0,"E","P"
"15311","AA",20070504,"14:17:29",35.34,100,0,0,"E","P"
"15312","AA",20070504,"14:17:29",35.34,100,0,0,"E","P"
"15313","AA",20070504,"14:17:29",35.34,100,0,0,"E","P"
"15314","AA",20070504,"14:17:29",35.34,100,0,0,"E","P"
"15315","AA",20070504,"14:17:29",35.34,100,0,0,"E","P"
"15316","AA",20070504,"14:17:29",35.34,100,0,0,"E","P"
"15317","AA",20070504,"14:17:29",35.34,100,0,0,"E","P"
"15318","AA",20070504,"14:17:29",35.34,100,0,0,"E","P"
"15319","AA",20070504,"14:17:29",35.34,100,0,0,"E","P"
"15340","AA",20070504,"14:17:53",35.34,400,0,0,"E","P"
"15350","AA",20070504,"14:18:04",35.34,100,0,0,"E","P"
"15356","AA",20070504,"14:18:20",35.34,100,0,0,"E","P"
"15358","AA",20070504,"14:18:21",35.34,100,0,0,"E","P"
"15359","AA",20070504,"14:18:21",35.34,100,0,0,"E","P"
"15361","AA",20070504,"14:18:22",35.34,100,0,0,"E","P"
"15377","AA",20070504,"14:19:48",35.34,100,0,0,"E","P"
"15394","AA",20070504,"14:20:14",35.33,100,0,0,"E","P"
"15395","AA",20070504,"14:20:14",35.33,100,0,0,"E","P"
"15440","AA",20070504,"14:21:38",35.31,100,0,0,"E","P"
"15441","AA",20070504,"14:21:38",35.31,100,0,0,"E","P"
"15443","AA",20070504,"14:21:39",35.31,300,0,0,"E","P"
"15458","AA",20070504,"14:22:17",35.31,100,0,0,"E","P"
"15471","AA",20070504,"14:22:24",35.3,200,0,0,"E","P"
"15472","AA",20070504,"14:22:24",35.3,100,0,0,"E","P"
"15473","AA",20070504,"14:22:24",35.3,200,0,0,"E","P"
"15496","AA",20070504,"14:23:01",35.28,100,0,0,"E","P"
"15497","AA",20070504,"14:23:01",35.28,100,0,0,"E","P"
"15498","AA",20070504,"14:23:01",35.28,100,0,0,"E","P"
"15499","AA",20070504,"14:23:01",35.28,100,0,0,"E","P"
"15500","AA",20070504,"14:23:03",35.28,100,0,0,"E","P"
"15511","AA",20070504,"14:23:09",35.28,100,0,0,"E","P"
"15512","AA",20070504,"14:23:09",35.28,100,0,0,"E","P"
"15519","AA",20070504,"14:23:10",35.27,100,0,0,"E","P"
"15524","AA",20070504,"14:23:11",35.27,300,0,0,"E","P"
"15536","AA",20070504,"14:23:11",35.28,200,0,0,"E","P"
"15537","AA",20070504,"14:23:11",35.28,100,0,0,"E","P"
"15538","AA",20070504,"14:23:11",35.28,100,0,0,"E","P"
"15539","AA",20070504,"14:23:11",35.28,100,0,0,"E","P"
"15540","AA",20070504,"14:23:11",35.28,200,0,0,"E","P"
"15541","AA",20070504,"14:23:11",35.28,100,0,0,"E","P"
"15565","AA",20070504,"14:23:22",35.28,200,0,0,"E","P"
"15566","AA",20070504,"14:23:22",35.28,200,0,0,"E","P"
"15567","AA",20070504,"14:23:22",35.28,200,0,0,"E","P"
"15568","AA",20070504,"14:23:22",35.28,100,0,0,"E","P"
"15583","AA",20070504,"14:23:31",35.27,100,0,0,"E","P"
"15584","AA",20070504,"14:23:31",35.28,100,0,0,"E","P"
"15585","AA",20070504,"14:23:31",35.28,200,0,0,"E","P"
"15586","AA",20070504,"14:23:31",35.28,100,0,0,"E","P"
"15587","AA",20070504,"14:23:31",35.28,100,0,0,"E","P"
"15588","AA",20070504,"14:23:31",35.28,100,0,0,"E","P"
"15595","AA",20070504,"14:23:32",35.27,100,0,0,"E","P"
"15596","AA",20070504,"14:23:32",35.27,100,0,0,"E","P"
"15609","AA",20070504,"14:23:34",35.28,100,0,0,"E","P"
"15642","AA",20070504,"14:24:49",35.3,200,0,0,"E","P"
"15643","AA",20070504,"14:24:49",35.3,100,0,0,"E","P"
"15644","AA",20070504,"14:24:49",35.3,100,0,0,"E","P"
"15663","AA",20070504,"14:24:53",35.31,100,0,0,"E","P"
"15664","AA",20070504,"14:24:56",35.31,100,0,0,"E","P"
"15667","AA",20070504,"14:24:56",35.31,200,0,0,"E","P"
"15668","AA",20070504,"14:25:06",35.31,100,0,0,"E","P"
"15669","AA",20070504,"14:25:06",35.31,200,0,0,"E","P"
"15670","AA",20070504,"14:25:06",35.31,100,0,0,"E","P"
"15671","AA",20070504,"14:25:06",35.31,100,0,0,"E","P"
"15672","AA",20070504,"14:25:06",35.31,300,0,0,"E","P"
"15673","AA",20070504,"14:25:06",35.31,100,0,0,"E","P"
"15691","AA",20070504,"14:25:09",35.31,200,0,0,"E","P"
"15692","AA",20070504,"14:25:09",35.31,100,0,0,"E","P"
"15705","AA",20070504,"14:25:53",35.3,100,0,0,"E","P"
"15741","AA",20070504,"14:26:11",35.29,100,0,0,"E","P"
"15746","AA",20070504,"14:26:12",35.29,100,0,0,"E","P"
"15769","AA",20070504,"14:26:20",35.28,100,0,0,"E","P"
"15810","AA",20070504,"14:27:27",35.28,300,0,0,"E","P"
"15819","AA",20070504,"14:27:39",35.29,100,0,0,"E","P"
"15824","AA",20070504,"14:27:45",35.31,300,0,0,"E","P"
"15832","AA",20070504,"14:27:46",35.3,100,0,0,"E","P"
"15833","AA",20070504,"14:27:46",35.3,100,0,0,"E","P"
"15834","AA",20070504,"14:27:46",35.3,100,0,0,"E","P"
"15837","AA",20070504,"14:27:46",35.3,200,0,0,"E","P"
"15838","AA",20070504,"14:27:48",35.3,200,0,0,"E","P"
"15839","AA",20070504,"14:27:48",35.3,100,0,0,"E","P"
"15859","AA",20070504,"14:28:56",35.3,100,0,0,"E","P"
"15870","AA",20070504,"14:29:38",35.29,200,0,0,"E","P"
"15872","AA",20070504,"14:29:39",35.29,100,0,0,"E","P"
"15873","AA",20070504,"14:29:39",35.29,200,0,0,"E","P"
"15874","AA",20070504,"14:29:39",35.29,100,0,0,"E","P"
"15900","AA",20070504,"14:31:53",35.28,300,0,0,"E","P"
"15901","AA",20070504,"14:31:53",35.28,100,0,0,"E","P"
"15960","AA",20070504,"14:33:13",35.29,100,0,0,"E","P"
"15977","AA",20070504,"14:33:31",35.29,100,0,0,"E","P"
"15979","AA",20070504,"14:33:32",35.29,100,0,0,"E","P"
"15985","AA",20070504,"14:33:32",35.29,100,0,0,"E","P"
"15986","AA",20070504,"14:33:32",35.3,400,0,0,"E","P"
"15990","AA",20070504,"14:33:33",35.3,100,0,0,"E","P"
"15997","AA",20070504,"14:33:33",35.3,100,0,0,"E","P"
"15998","AA",20070504,"14:33:33",35.3,200,0,0,"E","P"
"15999","AA",20070504,"14:33:33",35.3,100,0,0,"E","P"
"16001","AA",20070504,"14:33:34",35.3,400,0,0,"E","P"
"16012","AA",20070504,"14:33:48",35.31,100,0,0,"E","P"
"16013","AA",20070504,"14:33:48",35.31,200,0,0,"E","P"
"16033","AA",20070504,"14:35:48",35.3,100,0,0,"E","P"
"16034","AA",20070504,"14:35:48",35.3,200,0,0,"E","P"
"16056","AA",20070504,"14:36:24",35.3,200,0,0,"E","P"
"16063","AA",20070504,"14:36:25",35.29,100,0,0,"E","P"
"16064","AA",20070504,"14:36:25",35.29,200,0,0,"E","P"
"16069","AA",20070504,"14:36:25",35.3,100,0,0,"E","P"
"16070","AA",20070504,"14:36:25",35.3,100,0,0,"E","P"
"16071","AA",20070504,"14:36:25",35.3,100,0,0,"E","P"
"16073","AA",20070504,"14:36:25",35.3,200,0,0,"E","P"
"16078","AA",20070504,"14:36:29",35.3,100,0,0,"E","P"
"16080","AA",20070504,"14:36:30",35.3,100,0,0,"E","P"
"16085","AA",20070504,"14:36:33",35.29,100,0,0,"E","P"
"16088","AA",20070504,"14:36:35",35.3,100,0,0,"E","P"
"16091","AA",20070504,"14:36:35",35.29,100,0,0,"E","P"
"16095","AA",20070504,"14:36:37",35.29,200,0,0,"E","P"
"16110","AA",20070504,"14:37:08",35.28,100,0,0,"E","P"
"16147","AA",20070504,"14:37:37",35.28,100,0,0,"E","P"
"16148","AA",20070504,"14:37:37",35.28,100,0,0,"E","P"
"16149","AA",20070504,"14:37:37",35.28,100,0,0,"E","P"
"16150","AA",20070504,"14:37:37",35.28,100,0,0,"E","P"
"16166","AA",20070504,"14:38:07",35.27,100,0,0,"E","P"
"16167","AA",20070504,"14:38:08",35.27,100,0,0,"E","P"
"16168","AA",20070504,"14:38:08",35.27,200,0,0,"E","P"
"16181","AA",20070504,"14:38:34",35.28,100,0,0,"E","P"
"16184","AA",20070504,"14:38:36",35.28,100,0,0,"E","P"
"16201","AA",20070504,"14:39:05",35.28,100,0,0,"E","P"
"16235","AA",20070504,"14:39:41",35.31,200,0,0,"E","P"
"16236","AA",20070504,"14:39:41",35.31,200,0,0,"E","P"
"16237","AA",20070504,"14:39:41",35.31,100,0,0,"E","P"
"16238","AA",20070504,"14:39:41",35.31,100,0,0,"E","P"
"16239","AA",20070504,"14:39:41",35.31,100,0,0,"E","P"
"16253","AA",20070504,"14:40:31",35.3,100,0,0,"E","P"
"16254","AA",20070504,"14:40:31",35.3,100,0,0,"E","P"
"16264","AA",20070504,"14:40:59",35.29,200,0,0,"E","P"
"16270","AA",20070504,"14:41:34",35.3,100,0,0,"E","P"
"16276","AA",20070504,"14:41:35",35.31,100,0,0,"E","P"
"16277","AA",20070504,"14:41:35",35.31,200,0,0,"E","P"
"16292","AA",20070504,"14:42:01",35.31,100,0,0,"E","P"
"16297","AA",20070504,"14:42:15",35.31,100,0,0,"E","P"
"16298","AA",20070504,"14:42:15",35.31,200,0,0,"E","P"
"16299","AA",20070504,"14:42:15",35.31,100,0,0,"E","P"
"16300","AA",20070504,"14:42:15",35.31,200,0,0,"E","P"
"16301","AA",20070504,"14:42:15",35.31,500,0,0,"E","P"
"16359","AA",20070504,"14:43:16",35.29,200,0,0,"E","P"
"16369","AA",20070504,"14:43:16",35.29,200,0,0,"E","P"
"16370","AA",20070504,"14:43:16",35.29,100,0,0,"E","P"
"16371","AA",20070504,"14:43:16",35.29,100,0,0,"E","P"
"16372","AA",20070504,"14:43:16",35.29,900,0,0,"E","P"
"16376","AA",20070504,"14:43:17",35.29,100,0,0,"E","P"
"16379","AA",20070504,"14:43:18",35.3,200,0,0,"E","P"
"16381","AA",20070504,"14:43:19",35.3,100,0,0,"E","P"
"16412","AA",20070504,"14:44:20",35.31,1000,0,0,"E","P"
"16414","AA",20070504,"14:44:21",35.32,500,0,0,"E","P"
"16442","AA",20070504,"14:44:59",35.31,300,0,0,"E","P"
